year,month,location,state,units,transmode,bid_low,bid_high,pricing point,bid_avg,price_cwt,spread,price_lag,price_diff,diff_pct,price_inc,None,D0_lag1,D1_lag1,D2_lag1,D3_lag1,D4_lag1,D0_lag2,D1_lag2,D2_lag2,D3_lag2,D4_lag2,D0_lag3,D1_lag3,D2_lag3,D3_lag3,D4_lag3,D0_lag4,D1_lag4,D2_lag4,D3_lag4,D4_lag4,D0,D1,D2,D3,D4
2003,9,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,173.59594594594594,362.4933783783784,964.4343918918919,2.474527027027027,38.46221621621622,154.1201081081081,412.41064864864865,871.5434054054055,22.04086486486487,89.69337837837837,160.27297297297298,359.6025675675676,872.6400675675676,15.934999999999999,34.251756756756755,159.32128378378377,297.62135135135134,1011.8038513513513,0,155.71454054054053,163.98383783783785,626.4663783783784,556.7561081081082,0.0767027027027027
2003,9,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,158.67950000000002,1472.5865000000001,533.652,0,73.7748,228.852,1306.012,556.02,0,58.269000000000005,149.583,1149.2585,806.5409999999999,0,0,11.507000000000001,303.0895,1850.321,0,0,195.3896,1599.1856,370.3432,0
2003,10,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,155.71454054054053,163.98383783783785,626.4663783783784,556.7561081081082,0.0767027027027027,0,173.59594594594594,362.4933783783784,964.4343918918919,2.474527027027027,38.46221621621622,154.1201081081081,412.41064864864865,871.5434054054055,22.04086486486487,89.69337837837837,160.27297297297298,359.6025675675676,872.6400675675676,15.934999999999999,208.4660135135135,121.40810810810811,751.485,421.6391216216216,0
2003,10,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,195.3896,1599.1856,370.3432,0,0,158.67950000000002,1472.5865000000001,533.652,0,73.7748,228.852,1306.012,556.02,0,58.269000000000005,149.583,1149.2585,806.5409999999999,0,0,46.1945,1909.6585,209.0655,0
2003,11,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,208.4660135135135,121.40810810810811,751.485,421.6391216216216,0,155.71454054054053,163.98383783783785,626.4663783783784,556.7561081081082,0.0767027027027027,0,173.59594594594594,362.4933783783784,964.4343918918919,2.474527027027027,38.46221621621622,154.1201081081081,412.41064864864865,871.5434054054055,22.04086486486487,280.91277027027024,299.1420945945946,527.590472972973,395.35277027027024,0
2003,11,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,46.1945,1909.6585,209.0655,0,0,195.3896,1599.1856,370.3432,0,0,158.67950000000002,1472.5865000000001,533.652,0,73.7748,228.852,1306.012,556.02,0,0.0935,13.3295,1941.548,209.94650000000001,0
2003,12,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,280.91277027027024,299.1420945945946,527.590472972973,395.35277027027024,0,208.4660135135135,121.40810810810811,751.485,421.6391216216216,0,155.71454054054053,163.98383783783785,626.4663783783784,556.7561081081082,0.0767027027027027,0,173.59594594594594,362.4933783783784,964.4343918918919,2.474527027027027,296.949027027027,267.9094054054054,574.7687027027027,363.37081081081084,0
2003,12,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0935,13.3295,1941.548,209.94650000000001,0,0,46.1945,1909.6585,209.0655,0,0,195.3896,1599.1856,370.3432,0,0,158.67950000000002,1472.5865000000001,533.652,0,0,30.6548,1967.9196,166.344,0
2004,1,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,296.949027027027,267.9094054054054,574.7687027027027,363.37081081081084,0,280.91277027027024,299.1420945945946,527.590472972973,395.35277027027024,0,208.4660135135135,121.40810810810811,751.485,421.6391216216216,0,155.71454054054053,163.98383783783785,626.4663783783784,556.7561081081082,0.0767027027027027,455.15736486486486,468.95405405405404,343.5422972972973,235.34432432432433,0
2004,1,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30.6548,1967.9196,166.344,0,0.0935,13.3295,1941.548,209.94650000000001,0,0,46.1945,1909.6585,209.0655,0,0,195.3896,1599.1856,370.3432,0,0,18.6165,1094.5435,1051.758,0
2004,2,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,455.15736486486486,468.95405405405404,343.5422972972973,235.34432432432433,0,296.949027027027,267.9094054054054,574.7687027027027,363.37081081081084,0,280.91277027027024,299.1420945945946,527.590472972973,395.35277027027024,0,208.4660135135135,121.40810810810811,751.485,421.6391216216216,0,388.44905405405405,480.4012162162162,398.09736486486486,236.05013513513512,0
2004,2,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.6165,1094.5435,1051.758,0,0,30.6548,1967.9196,166.344,0,0.0935,13.3295,1941.548,209.94650000000001,0,0,46.1945,1909.6585,209.0655,0,0,17.562,1066.982,1080.374,0
2004,3,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,388.44905405405405,480.4012162162162,398.09736486486486,236.05013513513512,0,455.15736486486486,468.95405405405404,343.5422972972973,235.34432432432433,0,296.949027027027,267.9094054054054,574.7687027027027,363.37081081081084,0,280.91277027027024,299.1420945945946,527.590472972973,395.35277027027024,0,386.75956756756756,524.0315675675675,457.2428108108108,134.96372972972972,0
2004,3,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17.562,1066.982,1080.374,0,0,18.6165,1094.5435,1051.758,0,0,30.6548,1967.9196,166.344,0,0.0935,13.3295,1941.548,209.94650000000001,0,0,18.2436,1165.5023999999999,981.1716000000001,0
2004,4,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,386.75956756756756,524.0315675675675,457.2428108108108,134.96372972972972,0,388.44905405405405,480.4012162162162,398.09736486486486,236.05013513513512,0,455.15736486486486,468.95405405405404,343.5422972972973,235.34432432432433,0,296.949027027027,267.9094054054054,574.7687027027027,363.37081081081084,0,209.29114864864866,821.4476351351351,369.03236486486486,103.2272972972973,0
2004,4,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.2436,1165.5023999999999,981.1716000000001,0,0,17.562,1066.982,1080.374,0,0,18.6165,1094.5435,1051.758,0,0,30.6548,1967.9196,166.344,0,0,303.90500000000003,1200.9765,660.0355000000001,0
2004,5,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,209.29114864864866,821.4476351351351,369.03236486486486,103.2272972972973,0,386.75956756756756,524.0315675675675,457.2428108108108,134.96372972972972,0,388.44905405405405,480.4012162162162,398.09736486486486,236.05013513513512,0,455.15736486486486,468.95405405405404,343.5422972972973,235.34432432432433,0,175.99702702702703,927.9181756756757,374.3033108108108,24.780337837837838,0
2004,5,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,303.90500000000003,1200.9765,660.0355000000001,0,0,18.2436,1165.5023999999999,981.1716000000001,0,0,17.562,1066.982,1080.374,0,0,18.6165,1094.5435,1051.758,0,0,1185.732,979.186,0,0
2004,6,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,175.99702702702703,927.9181756756757,374.3033108108108,24.780337837837838,0,209.29114864864866,821.4476351351351,369.03236486486486,103.2272972972973,0,386.75956756756756,524.0315675675675,457.2428108108108,134.96372972972972,0,388.44905405405405,480.4012162162162,398.09736486486486,236.05013513513512,0,207.69091891891892,768.2931891891892,491.2447567567568,35.7694054054054,0
2004,6,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1185.732,979.186,0,0,0,303.90500000000003,1200.9765,660.0355000000001,0,0,18.2436,1165.5023999999999,981.1716000000001,0,0,17.562,1066.982,1080.374,0,42.086,1312.0040000000001,810.8268,0,0
2004,7,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,207.69091891891892,768.2931891891892,491.2447567567568,35.7694054054054,0,175.99702702702703,927.9181756756757,374.3033108108108,24.780337837837838,0,209.29114864864866,821.4476351351351,369.03236486486486,103.2272972972973,0,386.75956756756756,524.0315675675675,457.2428108108108,134.96372972972972,0,463.6687837837838,603.9060810810811,396.09310810810814,39.33047297297297,0
2004,7,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42.086,1312.0040000000001,810.8268,0,0,0,1185.732,979.186,0,0,0,303.90500000000003,1200.9765,660.0355000000001,0,0,18.2436,1165.5023999999999,981.1716000000001,0,248.2725,1425.302,491.342,0,0
2004,8,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.04091891891892,463.6687837837838,603.9060810810811,396.09310810810814,39.33047297297297,0,207.69091891891892,768.2931891891892,491.2447567567568,35.7694054054054,0,175.99702702702703,927.9181756756757,374.3033108108108,24.780337837837838,0,209.29114864864866,821.4476351351351,369.03236486486486,103.2272972972973,0,328.45875675675677,684.1276216216216,342.75124324324327,132.61989189189188,0
2004,8,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.3664,248.2725,1425.302,491.342,0,0,42.086,1312.0040000000001,810.8268,0,0,0,1185.732,979.186,0,0,0,303.90500000000003,1200.9765,660.0355000000001,0,988.014,793.8163999999999,31.721999999999998,0,0
2004,9,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.64635135135135,328.45875675675677,684.1276216216216,342.75124324324327,132.61989189189188,0,463.6687837837838,603.9060810810811,396.09310810810814,39.33047297297297,0,207.69091891891892,768.2931891891892,491.2447567567568,35.7694054054054,0,175.99702702702703,927.9181756756757,374.3033108108108,24.780337837837838,0,355.5864864864865,693.488445945946,280.6945945945946,146.58243243243243,0
2004,9,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708.088,988.014,793.8163999999999,31.721999999999998,0,0,248.2725,1425.302,491.342,0,0,42.086,1312.0040000000001,810.8268,0,0,0,1185.732,979.186,0,0,1172.7549999999999,284.0765,0,0,0
2004,10,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.578918918918916,355.5864864864865,693.488445945946,280.6945945945946,146.58243243243243,0,328.45875675675677,684.1276216216216,342.75124324324327,132.61989189189188,0,463.6687837837838,603.9060810810811,396.09310810810814,39.33047297297297,0,207.69091891891892,768.2931891891892,491.2447567567568,35.7694054054054,0,368.96405405405403,662.8363513513514,284.57263513513516,148.0464864864865,0
2004,10,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753.4945,1172.7549999999999,284.0765,0,0,0,988.014,793.8163999999999,31.721999999999998,0,0,248.2725,1425.302,491.342,0,0,42.086,1312.0040000000001,810.8268,0,0,1164.4785,246.947,0,0,0
2004,11,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.44145945945946,368.96405405405403,662.8363513513514,284.57263513513516,148.0464864864865,0,355.5864864864865,693.488445945946,280.6945945945946,146.58243243243243,0,328.45875675675677,684.1276216216216,342.75124324324327,132.61989189189188,0,463.6687837837838,603.9060810810811,396.09310810810814,39.33047297297297,0,437.19632432432434,664.805027027027,243.07578378378378,113.4792972972973,0
2004,11,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753.4384,1164.4785,246.947,0,0,0,1172.7549999999999,284.0765,0,0,0,988.014,793.8163999999999,31.721999999999998,0,0,248.2725,1425.302,491.342,0,0,1167.0636,244.4168,0,0,0
2004,12,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.0308108108108,437.19632432432434,664.805027027027,243.07578378378378,113.4792972972973,0,368.96405405405403,662.8363513513514,284.57263513513516,148.0464864864865,0,355.5864864864865,693.488445945946,280.6945945945946,146.58243243243243,0,328.45875675675677,684.1276216216216,342.75124324324327,132.61989189189188,0,621.3738513513514,592.5284459459459,220.06506756756758,0,0
2004,12,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712.04,1167.0636,244.4168,0,0,0,1164.4785,246.947,0,0,0,1172.7549999999999,284.0765,0,0,0,988.014,793.8163999999999,31.721999999999998,0,0,1204.4305,248.4435,0,0,0
2005,1,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60966216216217,621.3738513513514,592.5284459459459,220.06506756756758,0,0,437.19632432432434,664.805027027027,243.07578378378378,113.4792972972973,0,368.96405405405403,662.8363513513514,284.57263513513516,148.0464864864865,0,355.5864864864865,693.488445945946,280.6945945945946,146.58243243243243,0,786.7997297297297,419.37506756756756,227.21378378378378,0,0
2005,1,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716.798,1204.4305,248.4435,0,0,0,1167.0636,244.4168,0,0,0,1164.4785,246.947,0,0,0,1172.7549999999999,284.0765,0,0,0,1280.64,167.478,0,0,0
2005,2,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.10121621621622,786.7997297297297,419.37506756756756,227.21378378378378,0,0,621.3738513513514,592.5284459459459,220.06506756756758,0,0,437.19632432432434,664.805027027027,243.07578378378378,113.4792972972973,0,368.96405405405403,662.8363513513514,284.57263513513516,148.0464864864865,0,997.964054054054,194.26844594594596,193.66486486486485,0,0
2005,2,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.711,1280.64,167.478,0,0,0,1204.4305,248.4435,0,0,0,1167.0636,244.4168,0,0,0,1164.4785,246.947,0,0,0,1454.673,20.5335,0,0,0
2005,3,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.60237837837838,997.964054054054,194.26844594594596,193.66486486486485,0,0,786.7997297297297,419.37506756756756,227.21378378378378,0,0,621.3738513513514,592.5284459459459,220.06506756756758,0,0,437.19632432432434,664.805027027027,243.07578378378378,113.4792972972973,0,968.6517837837838,159.25,161.4935135135135,0,0
2005,3,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.76,1454.673,20.5335,0,0,0,1280.64,167.478,0,0,0,1204.4305,248.4435,0,0,0,1167.0636,244.4168,0,0,0,1771.8736,0.28440000000000004,0,0,0
2005,4,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.8925,968.6517837837838,159.25,161.4935135135135,0,0,997.964054054054,194.26844594594596,193.66486486486485,0,0,786.7997297297297,419.37506756756756,227.21378378378378,0,0,621.3738513513514,592.5284459459459,220.06506756756758,0,0,813.7031081081082,220.15209459459462,67.2508108108108,0,0
2005,4,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2068.554,1771.8736,0.28440000000000004,0,0,0,1454.673,20.5335,0,0,0,1280.64,167.478,0,0,0,1204.4305,248.4435,0,0,0,96.366,0,0,0,0
2005,5,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1083.0604864864865,813.7031081081082,220.15209459459462,67.2508108108108,0,0,968.6517837837838,159.25,161.4935135135135,0,0,997.964054054054,194.26844594594596,193.66486486486485,0,0,786.7997297297297,419.37506756756756,227.21378378378378,0,0,211.5561081081081,181.20432432432432,27.177513513513514,0,0
2005,5,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918.808,96.366,0,0,0,0,1771.8736,0.28440000000000004,0,0,0,1454.673,20.5335,0,0,0,1280.64,167.478,0,0,0,246.1084,0,0,0,0
2005,6,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1124.857027027027,211.5561081081081,181.20432432432432,27.177513513513514,0,0,813.7031081081082,220.15209459459462,67.2508108108108,0,0,968.6517837837838,159.25,161.4935135135135,0,0,997.964054054054,194.26844594594596,193.66486486486485,0,0,175.16837837837838,169.98567567567568,32.987027027027025,0,0
2005,6,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2089.4975,246.1084,0,0,0,0,96.366,0,0,0,0,1771.8736,0.28440000000000004,0,0,0,1454.673,20.5335,0,0,0,75.42,0,0,0,0
2005,7,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.643581081081,175.16837837837838,169.98567567567568,32.987027027027025,0,0,211.5561081081081,181.20432432432432,27.177513513513514,0,0,813.7031081081082,220.15209459459462,67.2508108108108,0,0,968.6517837837838,159.25,161.4935135135135,0,0,286.38155405405405,169.98567567567568,32.987027027027025,0,0
2005,7,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1623.6885,75.42,0,0,0,0,246.1084,0,0,0,0,96.366,0,0,0,0,1771.8736,0.28440000000000004,0,0,0,541.2295,0,0,0,0
2005,8,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,858.6904864864865,286.38155405405405,169.98567567567568,32.987027027027025,0,0,175.16837837837838,169.98567567567568,32.987027027027025,0,0,211.5561081081081,181.20432432432432,27.177513513513514,0,0,813.7031081081082,220.15209459459462,67.2508108108108,0,0,444.3072972972973,169.3362162162162,30.664054054054052,0,0
2005,8,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.0824,541.2295,0,0,0,0,75.42,0,0,0,0,246.1084,0,0,0,0,96.366,0,0,0,0,2124.8352,0,0,0,0
2005,9,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950.9184459459459,444.3072972972973,169.3362162162162,30.664054054054052,0,0,286.38155405405405,169.98567567567568,32.987027027027025,0,0,175.16837837837838,169.98567567567568,32.987027027027025,0,0,211.5561081081081,181.20432432432432,27.177513513513514,0,0,352.0918243243243,170.8725,29.115405405405404,0,0
2005,9,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.8505,2124.8352,0,0,0,0,541.2295,0,0,0,0,75.42,0,0,0,0,246.1084,0,0,0,0,2140.0675,0,0,0,0
2005,10,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100.4186486486487,352.0918243243243,170.8725,29.115405405405404,0,0,444.3072972972973,169.3362162162162,30.664054054054052,0,0,286.38155405405405,169.98567567567568,32.987027027027025,0,0,175.16837837837838,169.98567567567568,32.987027027027025,0,0,234.2156081081081,161.08486486486487,7.278851351351351,0,0
2005,10,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.163,2140.0675,0,0,0,0,2124.8352,0,0,0,0,541.2295,0,0,0,0,75.42,0,0,0,0,1958.7534999999998,0,0,0,0
2005,11,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1146.6972432432433,234.2156081081081,161.08486486486487,7.278851351351351,0,0,352.0918243243243,170.8725,29.115405405405404,0,0,444.3072972972973,169.3362162162162,30.664054054054052,0,0,286.38155405405405,169.98567567567568,32.987027027027025,0,0,192.71,163.5908108108108,0,0,0
2005,11,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.286,1958.7534999999998,0,0,0,0,2140.0675,0,0,0,0,2124.8352,0,0,0,0,541.2295,0,0,0,0,1922.6299999999999,0,0,0,0
2005,12,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1146.6972972972974,192.71,163.5908108108108,0,0,0,234.2156081081081,161.08486486486487,7.278851351351351,0,0,352.0918243243243,170.8725,29.115405405405404,0,0,444.3072972972973,169.3362162162162,30.664054054054052,0,0,192.70986486486487,163.5908108108108,0,0,0
2006,1,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763.4945945945946,192.70986486486487,163.5908108108108,0,0,0,192.71,163.5908108108108,0,0,0,234.2156081081081,161.08486486486487,7.278851351351351,0,0,352.0918243243243,170.8725,29.115405405405404,0,0,516.3961081081081,223.1077837837838,0,0,0
2006,1,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.308,1922.6299999999999,0,0,0,0,1922.6299999999999,0,0,0,0,1958.7534999999998,0,0,0,0,2140.0675,0,0,0,0,937.412,1176.1971999999998,0,0,0
2006,2,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625.0505405405405,516.3961081081081,223.1077837837838,0,0,0,192.70986486486487,163.5908108108108,0,0,0,192.71,163.5908108108108,0,0,0,234.2156081081081,161.08486486486487,7.278851351351351,0,0,551.7599324324324,326.1877702702703,0,0,0
2006,2,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,937.412,1176.1971999999998,0,0,0,1922.6299999999999,0,0,0,0,1922.6299999999999,0,0,0,0,1958.7534999999998,0,0,0,0,294.42600000000004,1870.4904999999999,0,0,0
2006,3,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750.5750675675675,551.7599324324324,326.1877702702703,0,0,0,516.3961081081081,223.1077837837838,0,0,0,192.70986486486487,163.5908108108108,0,0,0,192.71,163.5908108108108,0,0,0,494.1912837837838,258.23182432432435,0,0,0
2006,3,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,294.42600000000004,1870.4904999999999,0,0,0,937.412,1176.1971999999998,0,0,0,1922.6299999999999,0,0,0,0,1922.6299999999999,0,0,0,0,179.44,1530.0575,455.4195,0,0
2006,4,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.6908108108108,494.1912837837838,258.23182432432435,0,0,0,551.7599324324324,326.1877702702703,0,0,0,516.3961081081081,223.1077837837838,0,0,0,192.70986486486487,163.5908108108108,0,0,0,502.4135135135135,377.8939864864865,0,0,0
2006,4,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,179.44,1530.0575,455.4195,0,0,294.42600000000004,1870.4904999999999,0,0,0,937.412,1176.1971999999998,0,0,0,1922.6299999999999,0,0,0,0,1.6555,1096.893,1066.3695,0,0
2006,5,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.3637837837838,502.4135135135135,377.8939864864865,0,0,0,494.1912837837838,258.23182432432435,0,0,0,551.7599324324324,326.1877702702703,0,0,0,516.3961081081081,223.1077837837838,0,0,0,558.7797837837837,459.4296216216216,27.42427027027027,0,0
2006,5,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.6555,1096.893,1066.3695,0,0,179.44,1530.0575,455.4195,0,0,294.42600000000004,1870.4904999999999,0,0,0,937.412,1176.1971999999998,0,0,0,0,514.044,1304.886,345.9892,0
2006,6,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,558.7797837837837,459.4296216216216,27.42427027027027,0,0,502.4135135135135,377.8939864864865,0,0,0,494.1912837837838,258.23182432432435,0,0,0,551.7599324324324,326.1877702702703,0,0,0,555.9182432432432,454.3908783783784,492.6839189189189,0.005067567567567568,0
2006,6,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,514.044,1304.886,345.9892,0,1.6555,1096.893,1066.3695,0,0,179.44,1530.0575,455.4195,0,0,294.42600000000004,1870.4904999999999,0,0,0,0,0,803.2165,1361.701,0
2006,7,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,555.9182432432432,454.3908783783784,492.6839189189189,0.005067567567567568,0,558.7797837837837,459.4296216216216,27.42427027027027,0,0,502.4135135135135,377.8939864864865,0,0,0,494.1912837837838,258.23182432432435,0,0,0,215.9708783783784,1120.8961486486487,162.19527027027027,3.936418918918919,0
2006,7,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,803.2165,1361.701,0,0,514.044,1304.886,345.9892,0,1.6555,1096.893,1066.3695,0,0,179.44,1530.0575,455.4195,0,0,0,881.3185,955.524,328.076,0
2006,8,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,215.9708783783784,1120.8961486486487,162.19527027027027,3.936418918918919,0,555.9182432432432,454.3908783783784,492.6839189189189,0.005067567567567568,0,558.7797837837837,459.4296216216216,27.42427027027027,0,0,502.4135135135135,377.8939864864865,0,0,0,380.0028648648649,1117.9812432432432,5.013837837837838,0,0
2006,8,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,881.3185,955.524,328.076,0,0,0,803.2165,1361.701,0,0,514.044,1304.886,345.9892,0,1.6555,1096.893,1066.3695,0,0,63.3024,1261.0476,840.5676,0,0
2006,9,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,380.0028648648649,1117.9812432432432,5.013837837837838,0,0,215.9708783783784,1120.8961486486487,162.19527027027027,3.936418918918919,0,555.9182432432432,454.3908783783784,492.6839189189189,0.005067567567567568,0,558.7797837837837,459.4296216216216,27.42427027027027,0,0,811.8227702702702,687.092027027027,4.083310810810811,0,0
2006,9,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,63.3024,1261.0476,840.5676,0,0,0,881.3185,955.524,328.076,0,0,0,803.2165,1361.701,0,0,514.044,1304.886,345.9892,0,646.1375,1432.0194999999999,86.75999999999999,0,0
2006,10,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613.6509189189189,811.8227702702702,687.092027027027,4.083310810810811,0,0,380.0028648648649,1117.9812432432432,5.013837837837838,0,0,215.9708783783784,1120.8961486486487,162.19527027027027,3.936418918918919,0,555.9182432432432,454.3908783783784,492.6839189189189,0.005067567567567568,0,665.6160540540541,222.1834054054054,1.5476756756756758,0,0
2006,10,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.4464,646.1375,1432.0194999999999,86.75999999999999,0,0,63.3024,1261.0476,840.5676,0,0,0,881.3185,955.524,328.076,0,0,0,803.2165,1361.701,0,1510.4976,480.9756,0,0,0
2006,11,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,957.6348648648649,665.6160540540541,222.1834054054054,1.5476756756756758,0,0,811.8227702702702,687.092027027027,4.083310810810811,0,0,380.0028648648649,1117.9812432432432,5.013837837837838,0,0,215.9708783783784,1120.8961486486487,162.19527027027027,3.936418918918919,0,436.5505405405405,108.8125,0,0,0
2006,11,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,856.1675,1510.4976,480.9756,0,0,0,646.1375,1432.0194999999999,86.75999999999999,0,0,63.3024,1261.0476,840.5676,0,0,0,881.3185,955.524,328.076,0,1161.9705,146.782,0,0,0
2006,12,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,922.528581081081,436.5505405405405,108.8125,0,0,0,665.6160540540541,222.1834054054054,1.5476756756756758,0,0,811.8227702702702,687.092027027027,4.083310810810811,0,0,380.0028648648649,1117.9812432432432,5.013837837837838,0,0,445.25006756756756,135.21885135135136,0,0,0
