year,month,location,state,class,grade,units,bid_low,bid_high,bid_avg,spread,quality,price_lag,price_diff,diff_pct,price_inc,None,D0_lag1,D1_lag1,D2_lag1,D3_lag1,D4_lag1,D0_lag2,D1_lag2,D2_lag2,D3_lag2,D4_lag2,D0_lag3,D1_lag3,D2_lag3,D3_lag3,D4_lag3,D0_lag4,D1_lag4,D2_lag4,D3_lag4,D4_lag4,D0,D1,D2,D3,D4
2014,6,Southeast Colorado,CO,ALFALFA,FAIR,small square,180,180,180,0,ALFALFA_FAIR,176.25,3.75,0.0208,1,292.77725000000004,92.10875,269.431,215.01274999999998,763.316,137.567,136.27200000000002,287.42719999999997,529.855,449.9878,128.2934,213.69125,394.14375,624.672,258.81175,123.919,338.112,496.95,670.244,177.15800000000002,123.919,145.68225,285.689,291.30625,732.1115,134.855
2014,6,Southeast Colorado,CO,ALFALFA,GOOD,large square,190,190,190,0,ALFALFA_GOOD,220,-30,-0.1579,-1,292.77725000000004,92.10875,269.431,215.01274999999998,763.316,137.567,136.27200000000002,287.42719999999997,529.855,449.9878,128.2934,213.69125,394.14375,624.672,258.81175,123.919,338.112,496.95,670.244,177.15800000000002,123.919,145.68225,285.689,291.30625,732.1115,134.855
2014,6,Southeast Colorado,CO,ALFALFA,PREMIUM,large square,230,230,230,0,ALFALFA_PREMIUM,250,-20,-0.087,-1,292.77725000000004,92.10875,269.431,215.01274999999998,763.316,137.567,136.27200000000002,287.42719999999997,529.855,449.9878,128.2934,213.69125,394.14375,624.672,258.81175,123.919,338.112,496.95,670.244,177.15800000000002,123.919,145.68225,285.689,291.30625,732.1115,134.855
2014,6,Southeast Colorado,CO,ALFALFA,SUPREME,large square,240,242.5,241.25,2.5,ALFALFA_SUPREME,275,-33.75,-0.1399,-1,292.77725000000004,92.10875,269.431,215.01274999999998,763.316,137.567,136.27200000000002,287.42719999999997,529.855,449.9878,128.2934,213.69125,394.14375,624.672,258.81175,123.919,338.112,496.95,670.244,177.15800000000002,123.919,145.68225,285.689,291.30625,732.1115,134.855
2014,7,Southeast Colorado,CO,ALFALFA,FAIR,small square,180,180,180,0,ALFALFA_FAIR,180,0,0,0,301.8838,145.68225,285.689,291.30625,732.1115,134.855,92.10875,269.431,215.01274999999998,763.316,137.567,136.27200000000002,287.42719999999997,529.855,449.9878,128.2934,213.69125,394.14375,624.672,258.81175,123.919,173.1134,241.769,707.6372,398.352,59.666399999999996
2014,7,Southeast Colorado,CO,ALFALFA,FAIR,large round,170,180,175,10,ALFALFA_FAIR,180,-5,-0.0286,-1,301.8838,145.68225,285.689,291.30625,732.1115,134.855,92.10875,269.431,215.01274999999998,763.316,137.567,136.27200000000002,287.42719999999997,529.855,449.9878,128.2934,213.69125,394.14375,624.672,258.81175,123.919,173.1134,241.769,707.6372,398.352,59.666399999999996
2014,7,Southeast Colorado,CO,ALFALFA,FAIR,large square,174,174,174,0,ALFALFA_FAIR,175,-1,-0.0057,-1,301.8838,145.68225,285.689,291.30625,732.1115,134.855,92.10875,269.431,215.01274999999998,763.316,137.567,136.27200000000002,287.42719999999997,529.855,449.9878,128.2934,213.69125,394.14375,624.672,258.81175,123.919,173.1134,241.769,707.6372,398.352,59.666399999999996
2014,7,Southeast Colorado,CO,ALFALFA,GOOD,large square,198,198,198,0,ALFALFA_GOOD,190,8,0.0404,1,301.8838,145.68225,285.689,291.30625,732.1115,134.855,92.10875,269.431,215.01274999999998,763.316,137.567,136.27200000000002,287.42719999999997,529.855,449.9878,128.2934,213.69125,394.14375,624.672,258.81175,123.919,173.1134,241.769,707.6372,398.352,59.666399999999996
2014,7,Southeast Colorado,CO,ALFALFA,GOOD,small square,200,200,200,0,ALFALFA_GOOD,198,2,0.01,1,301.8838,145.68225,285.689,291.30625,732.1115,134.855,92.10875,269.431,215.01274999999998,763.316,137.567,136.27200000000002,287.42719999999997,529.855,449.9878,128.2934,213.69125,394.14375,624.672,258.81175,123.919,173.1134,241.769,707.6372,398.352,59.666399999999996
2014,7,Southeast Colorado,CO,ALFALFA,GOOD,large round,200,215,207.5,15,ALFALFA_GOOD,200,7.5,0.0361,1,301.8838,145.68225,285.689,291.30625,732.1115,134.855,92.10875,269.431,215.01274999999998,763.316,137.567,136.27200000000002,287.42719999999997,529.855,449.9878,128.2934,213.69125,394.14375,624.672,258.81175,123.919,173.1134,241.769,707.6372,398.352,59.666399999999996
2014,7,Southeast Colorado,CO,ALFALFA,PREMIUM,large square,230,230,230,0,ALFALFA_PREMIUM,230,0,0,0,301.8838,145.68225,285.689,291.30625,732.1115,134.855,92.10875,269.431,215.01274999999998,763.316,137.567,136.27200000000002,287.42719999999997,529.855,449.9878,128.2934,213.69125,394.14375,624.672,258.81175,123.919,173.1134,241.769,707.6372,398.352,59.666399999999996
2014,7,Southeast Colorado,CO,ALFALFA,SUPREME,large square,240,250,245,10,ALFALFA_SUPREME,241.25,3.75,0.0153,1,301.8838,145.68225,285.689,291.30625,732.1115,134.855,92.10875,269.431,215.01274999999998,763.316,137.567,136.27200000000002,287.42719999999997,529.855,449.9878,128.2934,213.69125,394.14375,624.672,258.81175,123.919,173.1134,241.769,707.6372,398.352,59.666399999999996
2014,7,Southeast Colorado,CO,ALFALFA,UTILITY,large round,150,150,150,0,ALFALFA_UTILITY,97.5,52.5,0.35,1,301.8838,145.68225,285.689,291.30625,732.1115,134.855,92.10875,269.431,215.01274999999998,763.316,137.567,136.27200000000002,287.42719999999997,529.855,449.9878,128.2934,213.69125,394.14375,624.672,258.81175,123.919,173.1134,241.769,707.6372,398.352,59.666399999999996
2014,8,Southeast Colorado,CO,ALFALFA,GOOD,small square,225,250,237.5,25,ALFALFA_GOOD,207.5,30,0.1263,1,348.60125,173.1134,241.769,707.6372,398.352,59.666399999999996,145.68225,285.689,291.30625,732.1115,134.855,92.10875,269.431,215.01274999999998,763.316,137.567,136.27200000000002,287.42719999999997,529.855,449.9878,128.2934,249.08825,166.4055,972.63675,139.29825,6.393
2014,8,Southeast Colorado,CO,ALFALFA,GOOD,large square,200,200,200,0,ALFALFA_GOOD,237.5,-37.5,-0.1875,-1,348.60125,173.1134,241.769,707.6372,398.352,59.666399999999996,145.68225,285.689,291.30625,732.1115,134.855,92.10875,269.431,215.01274999999998,763.316,137.567,136.27200000000002,287.42719999999997,529.855,449.9878,128.2934,249.08825,166.4055,972.63675,139.29825,6.393
2014,8,Southeast Colorado,CO,GRASS,PREMIUM,small square,230,265,247.5,35,GRASS_PREMIUM,300,-52.5,-0.2121,-1,348.60125,173.1134,241.769,707.6372,398.352,59.666399999999996,145.68225,285.689,291.30625,732.1115,134.855,92.10875,269.431,215.01274999999998,763.316,137.567,136.27200000000002,287.42719999999997,529.855,449.9878,128.2934,249.08825,166.4055,972.63675,139.29825,6.393
2014,9,Southeast Colorado,CO,ALFALFA,GOOD,small square,225,231.25,228.125,6.25,ALFALFA_GOOD,200,28.125,0.1233,1,348.659,249.08825,166.4055,972.63675,139.29825,6.393,173.1134,241.769,707.6372,398.352,59.666399999999996,145.68225,285.689,291.30625,732.1115,134.855,92.10875,269.431,215.01274999999998,763.316,137.567,254.6164,159.6486,973.1977999999999,146.30020000000002,0
2014,9,Southeast Colorado,CO,ALFALFA,GOOD,large square,200,200,200,0,ALFALFA_GOOD,228.125,-28.125,-0.1406,-1,348.659,249.08825,166.4055,972.63675,139.29825,6.393,173.1134,241.769,707.6372,398.352,59.666399999999996,145.68225,285.689,291.30625,732.1115,134.855,92.10875,269.431,215.01274999999998,763.316,137.567,254.6164,159.6486,973.1977999999999,146.30020000000002,0
2014,9,Southeast Colorado,CO,ALFALFA,UTILITY,large round,110,110,110,0,ALFALFA_UTILITY,150,-40,-0.3636,-1,348.659,249.08825,166.4055,972.63675,139.29825,6.393,173.1134,241.769,707.6372,398.352,59.666399999999996,145.68225,285.689,291.30625,732.1115,134.855,92.10875,269.431,215.01274999999998,763.316,137.567,254.6164,159.6486,973.1977999999999,146.30020000000002,0
2014,9,Southeast Colorado,CO,GRASS,PREMIUM,small square,230,265,247.5,35,GRASS_PREMIUM,247.5,0,0,0,348.659,249.08825,166.4055,972.63675,139.29825,6.393,173.1134,241.769,707.6372,398.352,59.666399999999996,145.68225,285.689,291.30625,732.1115,134.855,92.10875,269.431,215.01274999999998,763.316,137.567,254.6164,159.6486,973.1977999999999,146.30020000000002,0
2014,10,Southeast Colorado,CO,ALFALFA,FAIR,large square,150,150,150,0,ALFALFA_FAIR,174,-24,-0.16,-1,352.5335,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.08825,166.4055,972.63675,139.29825,6.393,173.1134,241.769,707.6372,398.352,59.666399999999996,145.68225,285.689,291.30625,732.1115,134.855,258.61375000000004,264.5305,970.32175,36.42275,0
2014,10,Southeast Colorado,CO,ALFALFA,GOOD,small square,225,225,225,0,ALFALFA_GOOD,200,25,0.1111,1,352.5335,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.08825,166.4055,972.63675,139.29825,6.393,173.1134,241.769,707.6372,398.352,59.666399999999996,145.68225,285.689,291.30625,732.1115,134.855,258.61375000000004,264.5305,970.32175,36.42275,0
2014,10,Southeast Colorado,CO,ALFALFA,GOOD,large square,231.25,231.25,231.25,0,ALFALFA_GOOD,225,6.25,0.027,1,352.5335,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.08825,166.4055,972.63675,139.29825,6.393,173.1134,241.769,707.6372,398.352,59.666399999999996,145.68225,285.689,291.30625,732.1115,134.855,258.61375000000004,264.5305,970.32175,36.42275,0
2014,10,Southeast Colorado,CO,ALFALFA,PREMIUM,large square,250,250,250,0,ALFALFA_PREMIUM,230,20,0.08,1,352.5335,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.08825,166.4055,972.63675,139.29825,6.393,173.1134,241.769,707.6372,398.352,59.666399999999996,145.68225,285.689,291.30625,732.1115,134.855,258.61375000000004,264.5305,970.32175,36.42275,0
2014,10,Southeast Colorado,CO,ALFALFA,UTILITY,large round,110,110,110,0,ALFALFA_UTILITY,110,0,0,0,352.5335,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.08825,166.4055,972.63675,139.29825,6.393,173.1134,241.769,707.6372,398.352,59.666399999999996,145.68225,285.689,291.30625,732.1115,134.855,258.61375000000004,264.5305,970.32175,36.42275,0
2014,10,Southeast Colorado,CO,GRASS,PREMIUM,small square,230,265,247.5,35,GRASS_PREMIUM,247.5,0,0,0,352.5335,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.08825,166.4055,972.63675,139.29825,6.393,173.1134,241.769,707.6372,398.352,59.666399999999996,145.68225,285.689,291.30625,732.1115,134.855,258.61375000000004,264.5305,970.32175,36.42275,0
2014,11,Southeast Colorado,CO,ALFALFA,FAIR,large square,125,150,137.5,25,ALFALFA_FAIR,150,-12.5,-0.0909,-1,355.494,258.61375000000004,264.5305,970.32175,36.42275,0,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.08825,166.4055,972.63675,139.29825,6.393,173.1134,241.769,707.6372,398.352,59.666399999999996,254.20525,303.564,969.16,0,0
2014,11,Southeast Colorado,CO,ALFALFA,PREMIUM,large square,250,250,250,0,ALFALFA_PREMIUM,250,0,0,0,355.494,258.61375000000004,264.5305,970.32175,36.42275,0,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.08825,166.4055,972.63675,139.29825,6.393,173.1134,241.769,707.6372,398.352,59.666399999999996,254.20525,303.564,969.16,0,0
2014,11,Southeast Colorado,CO,GRASS,PREMIUM,small square,230,265,247.5,35,GRASS_PREMIUM,247.5,0,0,0,355.494,258.61375000000004,264.5305,970.32175,36.42275,0,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.08825,166.4055,972.63675,139.29825,6.393,173.1134,241.769,707.6372,398.352,59.666399999999996,254.20525,303.564,969.16,0,0
2014,12,Southeast Colorado,CO,ALFALFA,FAIR,large square,125,150,137.5,25,ALFALFA_FAIR,137.5,0,0,0,357.402,254.20525,303.564,969.16,0,0,258.61375000000004,264.5305,970.32175,36.42275,0,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.08825,166.4055,972.63675,139.29825,6.393,251.444,304.418,969.16,0,0
2014,12,Southeast Colorado,CO,ALFALFA,PREMIUM,large square,250,250,250,0,ALFALFA_PREMIUM,250,0,0,0,357.402,254.20525,303.564,969.16,0,0,258.61375000000004,264.5305,970.32175,36.42275,0,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.08825,166.4055,972.63675,139.29825,6.393,251.444,304.418,969.16,0,0
2014,12,Southeast Colorado,CO,GRASS,PREMIUM,small square,230,265,247.5,35,GRASS_PREMIUM,247.5,0,0,0,357.402,254.20525,303.564,969.16,0,0,258.61375000000004,264.5305,970.32175,36.42275,0,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.08825,166.4055,972.63675,139.29825,6.393,251.444,304.418,969.16,0,0
2015,1,Southeast Colorado,CO,ALFALFA,FAIR,large square,110,115,112.5,5,ALFALFA_FAIR,137.5,-25,-0.2222,-1,357.402,251.444,304.418,969.16,0,0,254.20525,303.564,969.16,0,0,258.61375000000004,264.5305,970.32175,36.42275,0,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.80450000000002,306.0575,969.16,0,0
2015,1,Southeast Colorado,CO,ALFALFA,GOOD,small square,267,267,267,0,ALFALFA_GOOD,231.25,35.75,0.1339,1,357.402,251.444,304.418,969.16,0,0,254.20525,303.564,969.16,0,0,258.61375000000004,264.5305,970.32175,36.42275,0,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.80450000000002,306.0575,969.16,0,0
2015,1,Southeast Colorado,CO,ALFALFA,GOOD,large square,150,150,150,0,ALFALFA_GOOD,267,-117,-0.78,-1,357.402,251.444,304.418,969.16,0,0,254.20525,303.564,969.16,0,0,258.61375000000004,264.5305,970.32175,36.42275,0,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.80450000000002,306.0575,969.16,0,0
2015,1,Southeast Colorado,CO,ALFALFA,PREMIUM,small square,267,267,267,0,ALFALFA_PREMIUM,250,17,0.0637,1,357.402,251.444,304.418,969.16,0,0,254.20525,303.564,969.16,0,0,258.61375000000004,264.5305,970.32175,36.42275,0,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.80450000000002,306.0575,969.16,0,0
2015,1,Southeast Colorado,CO,ALFALFA,SUPREME,large square,250,250,250,0,ALFALFA_SUPREME,245,5,0.02,1,357.402,251.444,304.418,969.16,0,0,254.20525,303.564,969.16,0,0,258.61375000000004,264.5305,970.32175,36.42275,0,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.80450000000002,306.0575,969.16,0,0
2015,1,Southeast Colorado,CO,GRASS,PREMIUM,small square,230,265,247.5,35,GRASS_PREMIUM,247.5,0,0,0,357.402,251.444,304.418,969.16,0,0,254.20525,303.564,969.16,0,0,258.61375000000004,264.5305,970.32175,36.42275,0,254.6164,159.6486,973.1977999999999,146.30020000000002,0,249.80450000000002,306.0575,969.16,0,0
2015,2,Southeast Colorado,CO,ALFALFA,FAIR,large square,140,140,140,0,ALFALFA_FAIR,112.5,27.5,0.1964,1,357.50475,249.80450000000002,306.0575,969.16,0,0,251.444,304.418,969.16,0,0,254.20525,303.564,969.16,0,0,258.61375000000004,264.5305,970.32175,36.42275,0,248.06075,311.471,965.386,0,0
2015,2,Southeast Colorado,CO,ALFALFA,GOOD,large square,140,140,140,0,ALFALFA_GOOD,150,-10,-0.0714,-1,357.50475,249.80450000000002,306.0575,969.16,0,0,251.444,304.418,969.16,0,0,254.20525,303.564,969.16,0,0,258.61375000000004,264.5305,970.32175,36.42275,0,248.06075,311.471,965.386,0,0
2015,2,Southeast Colorado,CO,ALFALFA,PREMIUM,small square,245,245,245,0,ALFALFA_PREMIUM,267,-22,-0.0898,-1,357.50475,249.80450000000002,306.0575,969.16,0,0,251.444,304.418,969.16,0,0,254.20525,303.564,969.16,0,0,258.61375000000004,264.5305,970.32175,36.42275,0,248.06075,311.471,965.386,0,0
2015,2,Southeast Colorado,CO,ALFALFA,SUPREME,large square,250,250,250,0,ALFALFA_SUPREME,250,0,0,0,357.50475,249.80450000000002,306.0575,969.16,0,0,251.444,304.418,969.16,0,0,254.20525,303.564,969.16,0,0,258.61375000000004,264.5305,970.32175,36.42275,0,248.06075,311.471,965.386,0,0
2015,2,Southeast Colorado,CO,GRASS,GOOD,large round,150,150,150,0,GRASS_GOOD,100,50,0.3333,1,357.50475,249.80450000000002,306.0575,969.16,0,0,251.444,304.418,969.16,0,0,254.20525,303.564,969.16,0,0,258.61375000000004,264.5305,970.32175,36.42275,0,248.06075,311.471,965.386,0,0
2015,3,Southeast Colorado,CO,ALFALFA,FAIR,large square,150,150,150,0,ALFALFA_FAIR,140,10,0.0667,1,396.24260000000004,248.06075,311.471,965.386,0,0,249.80450000000002,306.0575,969.16,0,0,251.444,304.418,969.16,0,0,254.20525,303.564,969.16,0,0,231.0924,290.9582,964.1279999999999,0,0
2015,3,Southeast Colorado,CO,ALFALFA,SUPREME,large square,175,185,180,10,ALFALFA_SUPREME,250,-70,-0.3889,-1,396.24260000000004,248.06075,311.471,965.386,0,0,249.80450000000002,306.0575,969.16,0,0,251.444,304.418,969.16,0,0,254.20525,303.564,969.16,0,0,231.0924,290.9582,964.1279999999999,0,0
2015,3,Southeast Colorado,CO,ALFALFA,UTILITY,large square,150,150,150,0,ALFALFA_UTILITY,110,40,0.2667,1,396.24260000000004,248.06075,311.471,965.386,0,0,249.80450000000002,306.0575,969.16,0,0,251.444,304.418,969.16,0,0,254.20525,303.564,969.16,0,0,231.0924,290.9582,964.1279999999999,0,0
2015,3,Southeast Colorado,CO,GRASS,GOOD,large round,150,150,150,0,GRASS_GOOD,150,0,0,0,396.24260000000004,248.06075,311.471,965.386,0,0,249.80450000000002,306.0575,969.16,0,0,251.444,304.418,969.16,0,0,254.20525,303.564,969.16,0,0,231.0924,290.9582,964.1279999999999,0,0
2015,4,Southeast Colorado,CO,ALFALFA,FAIR,large square,150,150,150,0,ALFALFA_FAIR,150,0,0,0,492.185,231.0924,290.9582,964.1279999999999,0,0,248.06075,311.471,965.386,0,0,249.80450000000002,306.0575,969.16,0,0,251.444,304.418,969.16,0,0,175.945,234.28175,978.783,1.2265000000000001,0
2015,4,Southeast Colorado,CO,ALFALFA,PREMIUM,small square,250,250,250,0,ALFALFA_PREMIUM,245,5,0.02,1,492.185,231.0924,290.9582,964.1279999999999,0,0,248.06075,311.471,965.386,0,0,249.80450000000002,306.0575,969.16,0,0,251.444,304.418,969.16,0,0,175.945,234.28175,978.783,1.2265000000000001,0
2015,4,Southeast Colorado,CO,ALFALFA,UTILITY,large square,150,150,150,0,ALFALFA_UTILITY,150,0,0,0,492.185,231.0924,290.9582,964.1279999999999,0,0,248.06075,311.471,965.386,0,0,249.80450000000002,306.0575,969.16,0,0,251.444,304.418,969.16,0,0,175.945,234.28175,978.783,1.2265000000000001,0
2015,4,Southeast Colorado,CO,GRASS,FAIR,large round,150,150,150,0,GRASS_FAIR,100,50,0.3333,1,492.185,231.0924,290.9582,964.1279999999999,0,0,248.06075,311.471,965.386,0,0,249.80450000000002,306.0575,969.16,0,0,251.444,304.418,969.16,0,0,175.945,234.28175,978.783,1.2265000000000001,0
2015,4,Southeast Colorado,CO,GRASS,GOOD,large round,180,200,190,20,GRASS_GOOD,150,40,0.2105,1,492.185,231.0924,290.9582,964.1279999999999,0,0,248.06075,311.471,965.386,0,0,249.80450000000002,306.0575,969.16,0,0,251.444,304.418,969.16,0,0,175.945,234.28175,978.783,1.2265000000000001,0
2015,4,Southeast Colorado,CO,GRASS,PREMIUM,large round,250,250,250,0,GRASS_PREMIUM,247.5,2.5,0.01,1,492.185,231.0924,290.9582,964.1279999999999,0,0,248.06075,311.471,965.386,0,0,249.80450000000002,306.0575,969.16,0,0,251.444,304.418,969.16,0,0,175.945,234.28175,978.783,1.2265000000000001,0
2015,5,Southeast Colorado,CO,ALFALFA,FAIR,large square,150,150,150,0,ALFALFA_FAIR,150,0,0,0,832.1545,175.945,234.28175,978.783,1.2265000000000001,0,231.0924,290.9582,964.1279999999999,0,0,248.06075,311.471,965.386,0,0,249.80450000000002,306.0575,969.16,0,0,375.6795,429.5225,245.06699999999998,0,0
2015,5,Southeast Colorado,CO,ALFALFA,UTILITY,large square,150,150,150,0,ALFALFA_UTILITY,150,0,0,0,832.1545,175.945,234.28175,978.783,1.2265000000000001,0,231.0924,290.9582,964.1279999999999,0,0,248.06075,311.471,965.386,0,0,249.80450000000002,306.0575,969.16,0,0,375.6795,429.5225,245.06699999999998,0,0
2015,6,Southeast Colorado,CO,ALFALFA,FAIR,large square,120,120,120,0,ALFALFA_FAIR,150,-30,-0.25,-1,1813.095,375.6795,429.5225,245.06699999999998,0,0,175.945,234.28175,978.783,1.2265000000000001,0,231.0924,290.9582,964.1279999999999,0,0,248.06075,311.471,965.386,0,0,69.3288,0,0,0,0
2015,7,Southeast Colorado,CO,ALFALFA,FAIR,large square,100,100,100,0,ALFALFA_FAIR,120,-20,-0.2,-1,1882.423,69.3288,0,0,0,0,375.6795,429.5225,245.06699999999998,0,0,175.945,234.28175,978.783,1.2265000000000001,0,231.0924,290.9582,964.1279999999999,0,0,0,0,0,0,0
2015,7,Southeast Colorado,CO,ALFALFA,GOOD,large square,125,125,125,0,ALFALFA_GOOD,140,-15,-0.12,-1,1882.423,69.3288,0,0,0,0,375.6795,429.5225,245.06699999999998,0,0,175.945,234.28175,978.783,1.2265000000000001,0,231.0924,290.9582,964.1279999999999,0,0,0,0,0,0,0
2015,7,Southeast Colorado,CO,ALFALFA,GOOD,small square,172.5,175,173.75,2.5,ALFALFA_GOOD,125,48.75,0.2806,1,1882.423,69.3288,0,0,0,0,375.6795,429.5225,245.06699999999998,0,0,175.945,234.28175,978.783,1.2265000000000001,0,231.0924,290.9582,964.1279999999999,0,0,0,0,0,0,0
2015,8,Southeast Colorado,CO,ALFALFA,GOOD,large square,125,125,125,0,ALFALFA_GOOD,173.75,-48.75,-0.39,-1,1882.423,0,0,0,0,0,69.3288,0,0,0,0,375.6795,429.5225,245.06699999999998,0,0,175.945,234.28175,978.783,1.2265000000000001,0,0,0,0,0,0
2015,8,Southeast Colorado,CO,ALFALFA,PREMIUM,small square,175,190,182.5,15,ALFALFA_PREMIUM,250,-67.5,-0.3699,-1,1882.423,0,0,0,0,0,69.3288,0,0,0,0,375.6795,429.5225,245.06699999999998,0,0,175.945,234.28175,978.783,1.2265000000000001,0,0,0,0,0,0
2015,8,Southeast Colorado,CO,ALFALFA,UTILITY,large square,80,90,85,10,ALFALFA_UTILITY,150,-65,-0.7647,-1,1882.423,0,0,0,0,0,69.3288,0,0,0,0,375.6795,429.5225,245.06699999999998,0,0,175.945,234.28175,978.783,1.2265000000000001,0,0,0,0,0,0
2015,9,Southeast Colorado,CO,ALFALFA,FAIR,large square,125,125,125,0,ALFALFA_FAIR,100,25,0.2,1,1712.046,0,0,0,0,0,0,0,0,0,0,69.3288,0,0,0,0,375.6795,429.5225,245.06699999999998,0,0,170.3772,0,0,0,0
2015,9,Southeast Colorado,CO,ALFALFA,GOOD,small square,150,165,157.5,15,ALFALFA_GOOD,125,32.5,0.2063,1,1712.046,0,0,0,0,0,0,0,0,0,0,69.3288,0,0,0,0,375.6795,429.5225,245.06699999999998,0,0,170.3772,0,0,0,0
2015,9,Southeast Colorado,CO,ALFALFA,GOOD,large square,125,125,125,0,ALFALFA_GOOD,157.5,-32.5,-0.26,-1,1712.046,0,0,0,0,0,0,0,0,0,0,69.3288,0,0,0,0,375.6795,429.5225,245.06699999999998,0,0,170.3772,0,0,0,0
2015,9,Southeast Colorado,CO,ALFALFA,PREMIUM,small square,180,180,180,0,ALFALFA_PREMIUM,182.5,-2.5,-0.0139,-1,1712.046,0,0,0,0,0,0,0,0,0,0,69.3288,0,0,0,0,375.6795,429.5225,245.06699999999998,0,0,170.3772,0,0,0,0
2015,9,Southeast Colorado,CO,ALFALFA,SUPREME,small square,245,245,245,0,ALFALFA_SUPREME,180,65,0.2653,1,1712.046,0,0,0,0,0,0,0,0,0,0,69.3288,0,0,0,0,375.6795,429.5225,245.06699999999998,0,0,170.3772,0,0,0,0
2015,9,Southeast Colorado,CO,ALFALFA,UTILITY,large square,90,90,90,0,ALFALFA_UTILITY,85,5,0.0556,1,1712.046,0,0,0,0,0,0,0,0,0,0,69.3288,0,0,0,0,375.6795,429.5225,245.06699999999998,0,0,170.3772,0,0,0,0
2015,9,Southeast Colorado,CO,GRASS,GOOD,large square,130,130,130,0,GRASS_GOOD,190,-60,-0.4615,-1,1712.046,0,0,0,0,0,0,0,0,0,0,69.3288,0,0,0,0,375.6795,429.5225,245.06699999999998,0,0,170.3772,0,0,0,0
2015,9,Southeast Colorado,CO,GRASS,GOOD,large round,150,150,150,0,GRASS_GOOD,130,20,0.1333,1,1712.046,0,0,0,0,0,0,0,0,0,0,69.3288,0,0,0,0,375.6795,429.5225,245.06699999999998,0,0,170.3772,0,0,0,0
2015,9,Southeast Colorado,CO,GRASS,PREMIUM,large round,180,180,180,0,GRASS_PREMIUM,250,-70,-0.3889,-1,1712.046,0,0,0,0,0,0,0,0,0,0,69.3288,0,0,0,0,375.6795,429.5225,245.06699999999998,0,0,170.3772,0,0,0,0
2015,10,Southeast Colorado,CO,ALFALFA,FAIR,large square,90,90,90,0,ALFALFA_FAIR,125,-35,-0.3889,-1,1324.2965,170.3772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3288,0,0,0,0,558.12625,0,0,0,0
2015,10,Southeast Colorado,CO,ALFALFA,GOOD,small square,180,180,180,0,ALFALFA_GOOD,125,55,0.3056,1,1324.2965,170.3772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3288,0,0,0,0,558.12625,0,0,0,0
2015,10,Southeast Colorado,CO,ALFALFA,PREMIUM,small square,200,200,200,0,ALFALFA_PREMIUM,180,20,0.1,1,1324.2965,170.3772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3288,0,0,0,0,558.12625,0,0,0,0
2015,11,Southeast Colorado,CO,ALFALFA,PREMIUM,small square,200,200,200,0,ALFALFA_PREMIUM,200,0,0,0,1616.984,558.12625,0,0,0,0,170.3772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.43925,0,0,0,0
2015,11,Southeast Colorado,CO,GRASS,PREMIUM,large round,150,150,150,0,GRASS_PREMIUM,180,-30,-0.2,-1,1616.984,558.12625,0,0,0,0,170.3772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.43925,0,0,0,0
2015,12,Southeast Colorado,CO,ALFALFA,FAIR,large square,90,90,90,0,ALFALFA_FAIR,90,0,0,0,1599.4728,265.43925,0,0,0,0,558.12625,0,0,0,0,170.3772,0,0,0,0,0,0,0,0,0,282.9502,0,0,0,0
2015,12,Southeast Colorado,CO,ALFALFA,PREMIUM,small square,200,200,200,0,ALFALFA_PREMIUM,200,0,0,0,1599.4728,265.43925,0,0,0,0,558.12625,0,0,0,0,170.3772,0,0,0,0,0,0,0,0,0,282.9502,0,0,0,0
2016,1,Southeast Colorado,CO,ALFALFA,FAIR,large square,110,110,110,0,ALFALFA_FAIR,90,20,0.1818,1,1605.5919999999999,282.9502,0,0,0,0,265.43925,0,0,0,0,558.12625,0,0,0,0,170.3772,0,0,0,0,276.831,0,0,0,0
2016,1,Southeast Colorado,CO,ALFALFA,GOOD,small square,133,150,141.5,17,ALFALFA_GOOD,180,-38.5,-0.2721,-1,1605.5919999999999,282.9502,0,0,0,0,265.43925,0,0,0,0,558.12625,0,0,0,0,170.3772,0,0,0,0,276.831,0,0,0,0
