month,location,class,variety,grade description,units,transmode,bid_low,bid_high,pricing point,delivery period
2008-07-01,"Txphgrn-North Of Canadian, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,6.3,6.49,Country Elevators,Cash
2008-07-01,"Txphgrn-South Of Line, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,6.27,6.37,Country Elevators,Cash
2008-07-01,"Txphgrn-Triangle, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,6.31,6.39,Country Elevators,Cash
2008-07-01,"Culpeper, VA",YELLOW,,US NO 2,Bushel,Truck,6.38,6.97,Country Elevators,Cash
2008-07-01,"Eastern Shore, VA",YELLOW,,US NO 2,Bushel,Truck,6.28,6.29,Country Elevators,Cash
2008-07-01,"Eastern Shore, VA",YELLOW,,US NO 2,Bushel,Truck,6.14,6.21,Country Elevators,New Crop
2008-07-01,"Harrisonburg, VA",YELLOW,,US NO 2,Bushel,Truck,6.12,7.38,Country Elevators,Cash
2008-07-01,"Norfolk Producer, VA",YELLOW,,US NO 2,Bushel,Truck,6.79,6.79,Country Elevators,Cash
2008-07-01,"Norfolk Producer, VA",YELLOW,,US NO 2,Bushel,Truck,6.19,6.19,Country Elevators,New Crop
2008-07-01,"Petersburg, VA",YELLOW,,US NO 2,Bushel,Truck,6.47,6.47,Country Elevators,New Crop
2008-07-01,"Petersburg, VA",YELLOW,,US NO 2,Bushel,Truck,6.55,6.55,Country Elevators,Cash
2008-07-01,"Richmond, VA",YELLOW,,US NO 2,Bushel,Truck,6.4,6.4,Country Elevators,New Crop
2008-07-01,"Tappahannock, VA",YELLOW,,US NO 2,Bushel,Truck,6.43,6.43,Country Elevators,New Crop
2008-07-01,"Wakefield, VA",YELLOW,,US NO 2,Bushel,Truck,5.97,6.3,Country Elevators,Cash
2008-07-01,"Wakefield, VA",YELLOW,,US NO 2,Bushel,Truck,5.6,5.6,Country Elevators,New Crop
2008-07-01,"Central Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,5.7,5.73,Country Elevators,Cash
2008-07-01,"Northern Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,5.44,5.66,Country Elevators,Cash
2008-07-01,"Southern Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,5.6,5.74,Country Elevators,Cash
2008-07-01,"Wyoming, WY",YELLOW,,US NO 2,Bushel,Truck,5.6,5.79,Country Elevators,Cash
2008-08-01,"Augusta, AR",YELLOW,,US NO 2,Bushel,Truck,4.93,4.93,Country Elevators,Cash
2008-08-01,"Blytheville, AR",YELLOW,,US NO 2,Bushel,Truck,5.13,5.13,Country Elevators,Cash
2008-08-01,"Helena, AR",YELLOW,,US NO 2,Bushel,Truck,5.15,5.15,Country Elevators,Cash
2008-08-01,"Old Town/Elaine, AR",YELLOW,,US NO 2,Bushel,Truck,5.53,5.53,Country Elevators,Cash
2008-08-01,"Osceola, AR",YELLOW,,US NO 2,Bushel,Truck,5.13,5.13,Country Elevators,Cash
2008-08-01,"Pine Bluff, AR",YELLOW,,US NO 2,Bushel,Truck,5.03,5.03,Country Elevators,Cash
2008-08-01,"Los Angeles, CA",YELLOW,,US NO 2,Cwt,Rail,12.24,12.61,Mills and Processors,10 Day Delivery
2008-08-01,"Petaluma, CA",YELLOW,,US NO 2,Cwt,Truck,12.65,12.65,Mills and Processors,10 Day Delivery
2008-08-01,"Stockton - Modesto - Oakdale - Turlock, CA",YELLOW,,US NO 2,Cwt,Truck,12.07,12.39,Mills and Processors,10 Day Delivery
2008-08-01,"Denver, CO",YELLOW,,US NO 2,Bushel,Truck-Rail,5.14,5.53,Terminal Elevators,Cash
2008-08-01,"East Central Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,5.03,5.16,Country Elevators,Cash
2008-08-01,"North Central Colorado, CO",YELLOW,,US NO 2,Bushel,Truck-Rail,5.14,5.55,Country Elevators,Cash
2008-08-01,"Northeast Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,4.83,5.36,Country Elevators,Cash
2008-08-01,"Southeast Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,4.99,5.22,Country Elevators,Cash
2008-08-01,"Southwest Nebraska / Southeast Wyoming, CO",YELLOW,,US NO 2,Bushel,Truck,4.86,5.09,Country Elevators,Cash
2008-08-01,"East Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,4.85,5.24,FOB,Cash
2008-08-01,"Mississippi River & Northern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,4.98,5.09,Barge Loading Elevators,Cash
2008-08-01,"Mississippi River & Northern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,4.93,5.03,Barge Loading Elevators,New Crop
2008-08-01,"Mississippi River & Southern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,5.05,5.09,Barge Loading Elevators,New Crop
2008-08-01,"Mississippi River & Southern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,5.07,5.14,Barge Loading Elevators,Cash
2008-08-01,"North Central Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,4.89,5.02,Country Elevators,Cash
2008-08-01,"North East Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,4.69,5.05,Country Elevators,Cash
2008-08-01,"North West Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,4.94,5.16,Country Elevators,Cash
2008-08-01,"Sorth Central Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,4.97,5.23,Country Elevators,Cash
2008-08-01,"South East Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,4.9,5.12,Country Elevators,Cash
2008-08-01,"South West Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,4.92,5.26,Country Elevators,Cash
2008-08-01,"West Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,4.93,5.23,FOB,Cash
2008-08-01,"Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,5.04,5.04,Country Elevators,Cash
2008-08-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,5.28,5.41,Mills and Processors,30 Day Delivery
2008-08-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,5.28,5.38,Mills and Processors,15 Day Delivery
2008-08-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,4.99,5.09,Terminal Elevators,15 Day Delivery
2008-08-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,5.02,5.09,Terminal Elevators,30 Day Delivery
2008-08-01,"Decatur-Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,5.23,5.32,Mills and Processors,Cash
2008-08-01,"ECB Ethanol Plant, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,5.14,5.37,FOB,Cash
2008-08-01,"Illinois River North of Peoria, IL",YELLOW,,US NO 2,Bushel,Truck,5.14,5.18,Barge Loading Elevators,Cash
2008-08-01,"Illinois River South of Peoria, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,5.17,5.22,Barge Loading Elevators,Cash
2008-08-01,"L.Egypt, IL",YELLOW,,US NO 2,Bushel,Truck,5.13,5.23,Country Elevators,Cash
2008-08-01,"North Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,4.97,5.1,Country Elevators,Cash
2008-08-01,"Northern Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,4.93,5.03,Country Elevators,Cash
2008-08-01,"South Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,5.01,5.09,Country Elevators,Cash
2008-08-01,"South of St. Louis, IL",YELLOW,,US NO 2,Bushel,Truck,5.17,5.25,Barge Loading Elevators,Cash
2008-08-01,"W.S. West, IL",YELLOW,,US NO 2,Bushel,Truck,5,5.08,Country Elevators,Cash
2008-08-01,"Wabash, IL",YELLOW,,US NO 2,Bushel,Truck,5.09,5.2,Country Elevators,Cash
2008-08-01,"Western Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,4.95,5.06,Country Elevators,Cash
2008-08-01,"Mt. Vernon - Evansville, IN",YELLOW,,US NO 2,Bushel,Truck,5.31,5.37,Barge Loading Elevators,Cash
2008-08-01,"Central Kansas, KS",YELLOW,,US NO 2,Bushel,Truck-Rail,4.94,5.32,Terminal Elevators,Cash
2008-08-01,"Central Kansas, KS",YELLOW,,US NO 2,Bushel,Truck-Rail,5.35,5.36,Mills and Processors,Cash
2008-08-01,"Western Kansas, KS",YELLOW,,US NO 2,Bushel,Truck-Rail,5.09,5.29,Country Elevators,Cash
2008-08-01,"Kentucky, KY",WHITE,,US NO 2,Bushel,Truck,5.35,5.6,Mills and Processors,Cash
2008-08-01,"Kentucky, KY",YELLOW,,US NO 2,Bushel,Truck,5,5.51,Mills and Processors,Cash
2008-08-01,"Louisville, KY",WHITE,,US NO 2,Bushel,Truck,5.35,5.6,Mills and Processors,Cash
2008-08-01,"Louisville, KY",YELLOW,,US NO 2,Bushel,Truck,5,5.51,Mills and Processors,Cash
2008-08-01,"Louisiana Gulf, LA",YELLOW,,US NO 2,Bushel,Barge,5.96,5.99,Export Elevators,30 Day Delivery
2008-08-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Rail,4.98,4.98,Mills and Processors,Cash
2008-08-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Truck,4.89,4.89,Terminal Elevators,New Crop
2008-08-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Truck,4.96,4.96,Terminal Elevators,20 Day Delivery
2008-08-01,"Mississippi River & Southern Minn., MN",YELLOW,,US NO 2,Bushel,Barge,4.86,4.88,Barge Loading Elevators,New Crop
2008-08-01,"Mississippi River & Southern Minn., MN",YELLOW,,US NO 2,Bushel,Barge,4.9,4.97,Barge Loading Elevators,Cash
2008-08-01,"Southern Minnesota, MN",YELLOW,,US NO 2,Bushel,Truck,4.99,5.12,Country Elevators,Cash
2008-08-01,"Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,5.25,5.43,Country Elevators,Cash
2008-08-01,"Kansas City, MO",WHITE,,US NO 2,Bushel,Rail,5.51,5.67,Terminal Elevators,Cash
2008-08-01,"Kansas City, MO",YELLOW,,US NO 2,Bushel,Truck,5.31,5.31,Terminal Elevators,Cash
2008-08-01,"N.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,4.88,5.3,Country Elevators,Cash
2008-08-01,"N.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Barge,5.15,5.2,Country Elevators,Cash
2008-08-01,"N.W. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,4.81,5.35,Country Elevators,Cash
2008-08-01,"North Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,5.05,5.24,Country Elevators,Cash
2008-08-01,"S.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Rail,4.73,4.73,Country Elevators,Cash
2008-08-01,"S.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Barge,5.08,5.18,Country Elevators,Cash
2008-08-01,"S.W. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,5.24,5.43,Country Elevators,Cash
2008-08-01,"St. Joseph, MO",YELLOW,,US NO 2,Bushel,Truck,5.23,5.23,Terminal Elevators,Cash
2008-08-01,"St. Louis, MO",YELLOW,,US NO 2,Bushel,Barge,5.31,5.36,Terminal Elevators,Cash
2008-08-01,"St. Louis, MO",YELLOW,,US NO 2,Bushel,Truck,5.29,5.34,Terminal Elevators,Cash
2008-08-01,"West Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,5.18,5.24,Country Elevators,Cash
2008-08-01,"Nebraska, NE",YELLOW,,US NO 2,Bushel,Truck,5.04,5.53,FOB,Cash
2008-08-01,"Omaha-Council Bluffs Grain Bids, NE",YELLOW,,US NO 2,Bushel,Truck,5.23,5.27,Country Elevators,Cash
2008-08-01,"Rural Nebraska Elevator Grain Bids, NE",YELLOW,,US NO 2,Bushel,Truck,4.86,5.29,Country Elevators,Cash
2008-08-01,"Eastern New Mexico, NM",YELLOW,,US NO 2,Bushel,Truck,5.4,5.6,Country Elevators,Cash
2008-08-01,"Eastern New Mexico, NM",YELLOW,,US NO 2,Cwt,Truck,9.64,10,Country Elevators,Cash
2008-08-01,"Central Ohio, OH",YELLOW,,US NO 2,Bushel,Truck,5.05,5.23,Country Elevators,Cash
2008-08-01,"Cincinnati, OH",YELLOW,,US NO 2,Bushel,Truck,5.2,5.27,Barge Loading Elevators,Cash
2008-08-01,"North Ohio, OH",YELLOW,,US NO 2,Bushel,Truck,5.02,5.2,Country Elevators,Cash
2008-08-01,"South Ohio, OH",YELLOW,,US NO 2,Bushel,Truck,4.98,5.29,Country Elevators,Cash
2008-08-01,"Toledo, OH",YELLOW,,US NO 2,Bushel,Truck,5.11,5.2,Terminals-Mills-Processors-Exporters,Cash
2008-08-01,"Alva, Oklahoma, OK",YELLOW,,US NO 2,Bushel,Truck,4.89,4.89,Country Elevators,Cash
2008-08-01,"Hooker, OK",YELLOW,,US NO 2,Bushel,Truck,5.38,5.38,Country Elevators,Cash
2008-08-01,"Keyes, OK",YELLOW,,US NO 2,Bushel,Truck,5.22,5.22,Country Elevators,Cash
2008-08-01,"Manchester, OK",YELLOW,,US NO 2,Bushel,Truck,5.17,5.17,Country Elevators,Cash
2008-08-01,"Miami, OK",YELLOW,,US NO 2,Bushel,Truck,5.34,5.34,Country Elevators,Cash
2008-08-01,"Ponca City, OK",YELLOW,,US NO 2,Bushel,Truck,5.23,5.23,Country Elevators,Cash
2008-08-01,"Stillwater, OK",YELLOW,,US NO 2,Bushel,Truck,4.56,4.56,Country Elevators,Cash
2008-08-01,"Temple, OK",YELLOW,,US NO 2,Bushel,Truck,5.3,5.3,Country Elevators,Cash
2008-08-01,"Portland, OR",YELLOW,,US NO 2,Cwt,Rail,12.03,12.13,Mills and Processors,30 Day Delivery
2008-08-01,"Portland, OR",YELLOW,,US NO 2,Ton,Rail,240.58,242.6,Mills and Processors,30 Day Delivery
2008-08-01,"Portland, OR",YELLOW,,US NO 2,Cwt,Truck,11.55,11.75,Feeders and Dairies,30 Day Delivery
2008-08-01,"Portland, OR",YELLOW,,US NO 2,Ton,Truck,231.1,234.99,Feeders and Dairies,30 Day Delivery
2008-08-01,"Cassatt, SC",YELLOW,,US NO 2,Bushel,Truck,5.49,5.49,Mills and Processors,Cash
2008-08-01,"Corn Processors, SC",YELLOW,,US NO 2,Bushel,Truck,5.03,5.74,Mills and Processors,Cash
2008-08-01,"Hamer, SC",YELLOW,,US NO 2,Bushel,Truck,5.43,5.43,Country Elevators,New Crop
2008-08-01,"Hamer, SC",YELLOW,,US NO 2,Bushel,Truck,5.38,5.38,Country Elevators,Cash
2008-08-01,"Kingstree, SC",YELLOW,,US NO 2,Bushel,Truck,4.84,4.84,Country Elevators,Cash
2008-08-01,"Kingstree, SC",YELLOW,,US NO 2,Bushel,Truck,5.22,5.22,Country Elevators,New Crop
2008-08-01,"Lynchburg, SC",YELLOW,,US NO 2,Bushel,Truck,5.12,5.12,Country Elevators,Cash
2008-08-01,"Lynchburg, SC",YELLOW,,US NO 2,Bushel,Truck,5.3,5.3,Country Elevators,New Crop
2008-08-01,"Monetta, SC",YELLOW,,US NO 2,Bushel,Truck,5.59,5.59,Mills and Processors,Cash
2008-08-01,"Orangeburg, SC",YELLOW,,US NO 2,Bushel,Truck,5.06,5.57,Mills and Processors,Cash
2008-08-01,"Orangeburg, SC",YELLOW,,US NO 2,Bushel,Truck,5.66,5.66,Mills and Processors,New Crop
2008-08-01,"Sumter, SC",YELLOW,,US NO 2,Bushel,Truck,5.74,5.74,Mills and Processors,Cash
2008-08-01,"East River-So. Dakota, SD",YELLOW,,US NO 2,Bushel,Truck,5,5.23,FOB,Cash
2008-08-01,"East River-So. Dakota, SD",YELLOW,,US NO 2,Bushel,Truck,4.84,5.14,Country Elevators,Cash
2008-08-01,"Lower Middle Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,5.04,5.24,Country Elevators,Cash
2008-08-01,"Memphis, TN",YELLOW,,US NO 2,Bushel,Truck-Rail-Barge,5.24,5.31,Terminal Elevators,Cash
2008-08-01,"North West Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,4.99,5.25,Country Elevators,Cash
2008-08-01,"North West Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,5.08,5.15,Barge Loading Elevators,Cash
2008-08-01,"Upper Middle Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,5,5.19,Country Elevators,Cash
2008-08-01,"Txphgrn-Elevator Offers & Bids, TX",YELLOW,,US NO 2,Cwt,Truck-Rail,10.87,10.94,Terminal Elevators,30 Day Delivery
2008-08-01,"Txphgrn-North Of Canadian, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,5.33,5.46,Country Elevators,Cash
2008-08-01,"Txphgrn-South Of Line, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,5.28,5.38,Country Elevators,Cash
2008-08-01,"Txphgrn-Triangle, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,5.33,5.4,Country Elevators,Cash
2008-08-01,"Culpeper, VA",YELLOW,,US NO 2,Bushel,Truck,4.98,5.92,Country Elevators,Cash
2008-08-01,"Eastern Shore, VA",YELLOW,,US NO 2,Bushel,Truck,5.24,5.25,Country Elevators,New Crop
2008-08-01,"Eastern Shore, VA",YELLOW,,US NO 2,Bushel,Truck,5.29,5.29,Country Elevators,Cash
2008-08-01,"Harrisonburg, VA",YELLOW,,US NO 2,Bushel,Truck,5.28,6.06,Country Elevators,Cash
2008-08-01,"Norfolk Producer, VA",YELLOW,,US NO 2,Bushel,Truck,5.19,5.19,Country Elevators,New Crop
2008-08-01,"Petersburg, VA",YELLOW,,US NO 2,Bushel,Truck,5.7,5.7,Country Elevators,New Crop
2008-08-01,"Petersburg, VA",YELLOW,,US NO 2,Bushel,Truck,5.52,5.52,Country Elevators,Cash
2008-08-01,"Richmond, VA",YELLOW,,US NO 2,Bushel,Truck,5.55,5.55,Country Elevators,Cash
2008-08-01,"Richmond, VA",YELLOW,,US NO 2,Bushel,Truck,5.44,5.44,Country Elevators,New Crop
2008-08-01,"Tappahannock, VA",YELLOW,,US NO 2,Bushel,Truck,5.54,5.54,Country Elevators,Cash
2008-08-01,"Tappahannock, VA",YELLOW,,US NO 2,Bushel,Truck,5.45,5.45,Country Elevators,New Crop
2008-08-01,"Wakefield, VA",YELLOW,,US NO 2,Bushel,Truck,5.06,5.4,Country Elevators,Cash
2008-08-01,"Wakefield, VA",YELLOW,,US NO 2,Bushel,Truck,5.13,5.13,Country Elevators,New Crop
2008-08-01,"Central Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,4.92,4.97,Country Elevators,Cash
2008-08-01,"Northern Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,4.66,4.88,Country Elevators,Cash
2008-08-01,"Southern Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,4.82,4.97,Country Elevators,Cash
2008-08-01,"Wyoming, WY",YELLOW,,US NO 2,Bushel,Truck,4.76,5.09,Country Elevators,Cash
2008-09-01,"Augusta, AR",YELLOW,,US NO 2,Bushel,Truck,4.88,4.88,Country Elevators,Cash
2008-09-01,"Blytheville, AR",YELLOW,,US NO 2,Bushel,Truck,5.08,5.08,Country Elevators,Cash
2008-09-01,"Helena, AR",YELLOW,,US NO 2,Bushel,Truck,5.12,5.12,Country Elevators,Cash
2008-09-01,"Old Town/Elaine, AR",YELLOW,,US NO 2,Bushel,Truck,4.98,4.98,Country Elevators,Cash
2008-09-01,"Osceola, AR",YELLOW,,US NO 2,Bushel,Truck,5.08,5.08,Country Elevators,Cash
2008-09-01,"Pine Bluff, AR",YELLOW,,US NO 2,Bushel,Truck,4.98,4.98,Country Elevators,Cash
2008-09-01,"Los Angeles, CA",YELLOW,,US NO 2,Cwt,Rail,11.95,12.31,Mills and Processors,10 Day Delivery
2008-09-01,"Petaluma, CA",YELLOW,,US NO 2,Cwt,Truck,11.54,11.59,Mills and Processors,10 Day Delivery
2008-09-01,"Stockton - Modesto - Oakdale - Turlock, CA",YELLOW,,US NO 2,Cwt,Truck,11.6,12.24,Mills and Processors,10 Day Delivery
2008-09-01,"Denver, CO",YELLOW,,US NO 2,Bushel,Truck-Rail,5.07,5.68,Terminal Elevators,Cash
2008-09-01,"East Central Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,5,5.03,Country Elevators,Cash
2008-09-01,"North Central Colorado, CO",YELLOW,,US NO 2,Bushel,Truck-Rail,5.07,5.7,Country Elevators,Cash
2008-09-01,"Northeast Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,4.79,5.45,Country Elevators,Cash
2008-09-01,"Southeast Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,4.93,5.26,Country Elevators,Cash
2008-09-01,"Southwest Nebraska / Southeast Wyoming, CO",YELLOW,,US NO 2,Bushel,Truck,4.74,5.19,Country Elevators,Cash
2008-09-01,"East Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,4.88,5.36,FOB,Cash
2008-09-01,"Mississippi River & Northern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,4.46,4.54,Barge Loading Elevators,River Open
2008-09-01,"Mississippi River & Northern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,4.77,4.93,Barge Loading Elevators,New Crop
2008-09-01,"Mississippi River & Northern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,4.82,4.91,Barge Loading Elevators,Cash
2008-09-01,"Mississippi River & Southern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,4.58,4.6,Barge Loading Elevators,River Open
2008-09-01,"Mississippi River & Southern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,4.9,4.98,Barge Loading Elevators,Cash
2008-09-01,"Mississippi River & Southern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,4.86,4.9,Barge Loading Elevators,New Crop
2008-09-01,"North Central Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,4.9,5.07,Country Elevators,Cash
2008-09-01,"North East Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,4.76,5.14,Country Elevators,Cash
2008-09-01,"North West Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,4.9,5.12,Country Elevators,Cash
2008-09-01,"Sorth Central Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,4.92,5.31,Country Elevators,Cash
2008-09-01,"South East Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,4.92,5.17,Country Elevators,Cash
2008-09-01,"South West Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,4.87,5.2,Country Elevators,Cash
2008-09-01,"West Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,4.9,5.31,FOB,Cash
2008-09-01,"Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,5,5,Country Elevators,Cash
2008-09-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,5.17,5.37,Mills and Processors,15 Day Delivery
2008-09-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,5.19,5.28,Mills and Processors,30 Day Delivery
2008-09-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,4.9,5,Terminal Elevators,30 Day Delivery
2008-09-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,4.88,5.02,Terminal Elevators,15 Day Delivery
2008-09-01,"Decatur-Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,5.19,5.33,Mills and Processors,Cash
2008-09-01,"ECB Ethanol Plant, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,5.07,5.33,FOB,Cash
2008-09-01,"Illinois River North of Peoria, IL",YELLOW,,US NO 2,Bushel,Truck,4.96,4.99,Barge Loading Elevators,Cash
2008-09-01,"Illinois River South of Peoria, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,4.97,5.03,Barge Loading Elevators,Cash
2008-09-01,"L.Egypt, IL",YELLOW,,US NO 2,Bushel,Truck,4.96,5.11,Country Elevators,Cash
2008-09-01,"North Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,4.92,5.04,Country Elevators,Cash
2008-09-01,"Northern Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,4.89,5,Country Elevators,Cash
2008-09-01,"South Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,4.97,5.08,Country Elevators,Cash
2008-09-01,"South of St. Louis, IL",YELLOW,,US NO 2,Bushel,Truck,4.95,5.04,Barge Loading Elevators,Cash
2008-09-01,"W.S. West, IL",YELLOW,,US NO 2,Bushel,Truck,4.85,4.97,Country Elevators,Cash
2008-09-01,"Wabash, IL",YELLOW,,US NO 2,Bushel,Truck,4.98,5.11,Country Elevators,Cash
2008-09-01,"Western Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,5.28,5.39,Country Elevators,Cash
2008-09-01,"Mt. Vernon - Evansville, IN",YELLOW,,US NO 2,Bushel,Truck,5.02,5.1,Barge Loading Elevators,Cash
2008-09-01,"Central Kansas, KS",YELLOW,,US NO 2,Bushel,Truck-Rail,4.93,5.18,Terminal Elevators,Cash
2008-09-01,"Central Kansas, KS",YELLOW,,US NO 2,Bushel,Truck-Rail,5.24,5.24,Mills and Processors,Cash
2008-09-01,"Western Kansas, KS",YELLOW,,US NO 2,Bushel,Truck-Rail,5.05,5.28,Country Elevators,Cash
2008-09-01,"Kentucky, KY",WHITE,,US NO 2,Bushel,Truck,5.09,5.5,Mills and Processors,Cash
2008-09-01,"Kentucky, KY",YELLOW,,US NO 2,Bushel,Truck,4.76,5.26,Mills and Processors,Cash
2008-09-01,"Louisville, KY",WHITE,,US NO 2,Bushel,Truck,5.09,5.5,Mills and Processors,Cash
2008-09-01,"Louisville, KY",YELLOW,,US NO 2,Bushel,Truck,4.76,5.26,Mills and Processors,Cash
2008-09-01,"Louisiana Gulf, LA",YELLOW,,US NO 2,Bushel,Barge,5.91,5.97,Export Elevators,30 Day Delivery
2008-09-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Truck,4.75,4.75,Terminal Elevators,New Crop
2008-09-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Truck,5,5,Terminal Elevators,River Open
2008-09-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Truck,4.77,4.77,Terminal Elevators,20 Day Delivery
2008-09-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Rail,4.87,4.87,Mills and Processors,Cash
2008-09-01,"Mississippi River & Southern Minn., MN",YELLOW,,US NO 2,Bushel,Barge,4.79,4.85,Barge Loading Elevators,Cash
2008-09-01,"Mississippi River & Southern Minn., MN",YELLOW,,US NO 2,Bushel,Barge,4.68,4.73,Barge Loading Elevators,New Crop
2008-09-01,"Mississippi River & Southern Minn., MN",YELLOW,,US NO 2,Bushel,Barge,4.38,4.42,Barge Loading Elevators,River Open
2008-09-01,"Southern Minnesota, MN",YELLOW,,US NO 2,Bushel,Truck,4.96,5.09,Country Elevators,Cash
2008-09-01,"Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,4.99,5.21,Country Elevators,Cash
2008-09-01,"Kansas City, MO",WHITE,,US NO 2,Bushel,Rail,5.62,5.76,Terminal Elevators,Cash
2008-09-01,"Kansas City, MO",YELLOW,,US NO 2,Bushel,Truck,5.23,5.24,Terminal Elevators,Cash
2008-09-01,"N.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Barge,4.96,5.06,Country Elevators,Cash
2008-09-01,"N.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,4.71,5.12,Country Elevators,Cash
2008-09-01,"N.W. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,4.74,5.2,Country Elevators,Cash
2008-09-01,"North Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,4.93,5.1,Country Elevators,Cash
