date,year,month,location,state,units,transmode,bid_low,bid_high,pricing point,bid_avg,price_cwt,spread,price_lag,price_diff,diff_pct,price_inc,None,D0_lag1,D1_lag1,D2_lag1,D3_lag1,D4_lag1,D2plus_lag1,dry_area,drought_area_pct,D0_lag2,D1_lag2,D2_lag2,D3_lag2,D4_lag2,D2plus_lag2,D0_lag3,D1_lag3,D2_lag3,D3_lag3,D4_lag3,D2plus_lag3,D0_lag4,D1_lag4,D2_lag4,D3_lag4,D4_lag4,D2plus_lag4,D0,D1,D2,D3,D4,D2plus,time_period,SPEI3_avg,SPEI3_min,SPEI3_max,SPEI3_avg_lag1,SPEI3_min_lag1,SPEI3_max_lag1,SPEI3_avg_lag2,SPEI3_min_lag2,SPEI3_max_lag2,SPEI3_avg_lag3,SPEI3_min_lag3,SPEI3_max_lag3,SPEI3_avg_lag4,SPEI3_min_lag4,SPEI3_max_lag4,SPEI4_avg,SPEI4_min,SPEI4_max,SPEI4_avg_lag1,SPEI4_min_lag1,SPEI4_max_lag1,SPEI4_avg_lag2,SPEI4_min_lag2,SPEI4_max_lag2,SPEI4_avg_lag3,SPEI4_min_lag3,SPEI4_max_lag3,SPEI4_avg_lag4,SPEI4_min_lag4,SPEI4_max_lag4,SPEI6_avg,SPEI6_min,SPEI6_max,SPEI6_avg_lag1,SPEI6_min_lag1,SPEI6_max_lag1,SPEI6_avg_lag2,SPEI6_min_lag2,SPEI6_max_lag2,SPEI6_avg_lag3,SPEI6_min_lag3,SPEI6_max_lag3,SPEI6_avg_lag4,SPEI6_min_lag4,SPEI6_max_lag4,SPEI12_avg,SPEI12_min,SPEI12_max,SPEI12_avg_lag1,SPEI12_min_lag1,SPEI12_max_lag1,SPEI12_avg_lag2,SPEI12_min_lag2,SPEI12_max_lag2,SPEI12_avg_lag3,SPEI12_min_lag3,SPEI12_max_lag3,SPEI12_avg_lag4,SPEI12_min_lag4,SPEI12_max_lag4,SPEI24_avg,SPEI24_min,SPEI24_max,SPEI24_avg_lag1,SPEI24_min_lag1,SPEI24_max_lag1,SPEI24_avg_lag2,SPEI24_min_lag2,SPEI24_max_lag2,SPEI24_avg_lag3,SPEI24_min_lag3,SPEI24_max_lag3,SPEI24_avg_lag4,SPEI24_min_lag4,SPEI24_max_lag4
2016-10-01,2016,10,Denver,CO,Bushel,Truck-Rail,3.29,3.29,Terminal Elevators,3.29,6.092592592592593,0,3.15,0.14,0.0426,1,0,0.13641999999999999,0.01924,0,0,0,0,100,0,0.12452799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03935,0.11631,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-01,2016,10,East Central Colorado,CO,Bushel,Truck,2.82,2.9,Country Elevators,2.86,5.296296296296296,0.08000000000000007,2.745,0.115,0.0402,1,4.25924,4.1848350000000005,0.5486574999999999,0,0,0,0,62.47836175706497,0,3.4092000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11356,0.9786275,0,0,0,0,4,-1.2430855,-1.561498,-0.924673,-1.162881,-1.475716,-0.850046,-1.420528,-1.494195,-1.346861,-0.6929595000000001,-1.485006,0.099087,0.3767155,-0.166455,0.919886,-1.4569964999999998,-1.755275,-1.158718,-1.5222125,-1.767815,-1.27661,-0.840955,-1.518286,-0.163624,-0.21654449999999997,-0.661546,0.228457,0.034643000000000035,-0.515697,0.584983,-1.261487,-1.573408,-0.949566,-0.554171,-0.768148,-0.340194,-0.6856939999999999,-1.083762,-0.287626,-0.5219425,-0.867561,-0.176324,-0.07713000000000003,-0.542861,0.388601,-1.251944,-1.253609,-1.250279,-0.9604410000000001,-0.98516,-0.935722,-1.1819825,-1.414903,-0.949062,-1.029108,-1.398557,-0.659659,-0.560907,-0.724513,-0.397301,-0.257105,-0.593247,0.079037,-0.1287545,-0.434133,0.176624,-0.11929800000000002,-0.528344,0.289748,0.195822,-0.137516,0.52916,0.397287,0.134043,0.660531
2016-10-01,2016,10,North Central Colorado,CO,Bushel,Truck-Rail,3.29,3.54,Country Elevators,3.415,6.3240740740740735,0.25,3.27,0.145,0.0425,1,2.8518125000000003,4.243055,1.23943,0,0,0,0,69.65235093305182,0,4.28918,0.654918,0,0,0,0,2.4817375,0,0,0,0,0,0.496625,0,0,0,0,0,4.32854,2.216775,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-01,2016,10,Northeast Colorado,CO,Bushel,Truck,2.95,3.09,Country Elevators,3.02,5.592592592592593,0.13999999999999968,2.8550000000000004,0.165,0.0546,1,7.0206875,7.524999999999999e-4,0,0,0,0,0,24.395736638631934,0,7.239999999999999e-4,0,0,0,0,0,0.001245,0,0,0,0,0,0,0,0,0,0,0,2.2654125,0,0,0,0,0,4,-1.537679,-2.145293,-1.160666,-1.0319915,-1.79398,-0.696103,-0.91838325,-2.014695,-0.338271,-0.33998425,-1.676494,0.446685,0.19359074999999998,-0.98455,0.833062,-1.4395405000000001,-2.318726,-1.011797,-1.33252525,-2.567837,-0.846867,-0.4857095,-1.688415,-0.040317,0.04949749999999998,-1.186465,0.799548,0.22311150000000002,-0.665785,0.783542,-1.144733,-2.396312,-0.535906,-0.46569625,-1.649044,0.097059,-0.07827975000000002,-1.028704,0.350479,0.20277425,-0.84188,1.02158,0.3471675,-0.540129,0.997554,-0.183515,-1.209452,0.300546,0.05192449999999999,-0.845755,0.450814,-0.15259,-0.975827,0.282229,-0.18285075000000003,-1.076553,0.506701,-0.22285175000000002,-0.771529,0.399568,-0.12870575,-0.840664,0.317069,-0.08245225,-0.751545,0.394495,0.21068525,-0.556553,0.734242,0.48771624999999996,-0.56993,1.315901,0.7175557499999999,-0.149662,1.252757
2016-10-01,2016,10,Southeast Colorado,CO,Bushel,Truck,2.79,3,Country Elevators,2.895,5.361111111111111,0.20999999999999996,2.7800000000000002,0.115,0.0397,1,3.856035,0,0,0,0,0,0,48.721847805272446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5495449999999997,0.11426,0,0,0,0,4,-0.8031955,-1.029025,-0.587723,-0.05794824999999999,-0.450767,0.134994,0.49728675,-0.624747,1.126253,0.09038900000000002,-1.733574,1.035033,1.068686,0.099542,1.518521,-0.6058045,-1.25057,-0.327317,0.21378325,-0.812466,0.796729,0.26665725,-0.825673,0.855391,0.82316475,-0.843412,1.647354,0.7568969999999999,-0.266665,1.279019,-0.4303805,-1.633578,0.131055,0.6501715,-0.405183,1.133089,0.66562225,-0.499843,1.213997,0.5135915,-1.212055,1.299459,0.5872102499999999,-0.45208,1.273154,0.0688055,-1.034335,0.568107,0.68752825,0.093449,0.969174,0.54609,-0.305812,1.099002,0.30445475,-1.097865,1.108351,0.435952,-0.309774,1.114534,0.7279545000000001,0.158866,1.160757,0.997228,0.480658,1.341749,1.1082365,0.601404,1.514878,0.94660575,0.120021,1.576456,1.186528,0.482182,1.707949
2016-11-01,2016,11,Denver,CO,Bushel,Truck-Rail,3.25,3.25,Terminal Elevators,3.25,6.018518518518518,0,3.29,-0.04,-0.0123,-1,0,0.03935,0.11631,0,0,0,0,100,0,0.13641999999999999,0.01924,0,0,0,0,0.12452799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0.15566,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-11-01,2016,11,East Central Colorado,CO,Bushel,Truck,2.79,2.86,Country Elevators,2.825,5.231481481481482,0.06999999999999984,2.86,-0.035,-0.0124,-1,0,6.11356,0.9786275,0,0,0,0,99.99998238107446,3.6247591713114558,4.1848350000000005,0.5486574999999999,0,0,0,0,3.4092000000000002,0,0,0,0,0,0,0,0,0,0,0,0.500086,10.43988,0.411462,0,0,0.411462,4,-1.5481815,-1.985577,-1.110786,-1.2430855,-1.561498,-0.924673,-1.162881,-1.475716,-0.850046,-1.420528,-1.494195,-1.346861,-0.6929595000000001,-1.485006,0.099087,-1.4914515000000002,-1.793946,-1.188957,-1.4569964999999998,-1.755275,-1.158718,-1.5222125,-1.767815,-1.27661,-0.840955,-1.518286,-0.163624,-0.21654449999999997,-0.661546,0.228457,-1.8471125,-2.053228,-1.640997,-1.261487,-1.573408,-0.949566,-0.554171,-0.768148,-0.340194,-0.6856939999999999,-1.083762,-0.287626,-0.5219425,-0.867561,-0.176324,-1.3473644999999999,-1.387586,-1.307143,-1.251944,-1.253609,-1.250279,-0.9604410000000001,-0.98516,-0.935722,-1.1819825,-1.414903,-0.949062,-1.029108,-1.398557,-0.659659,-0.3678245,-0.65985,-0.075799,-0.257105,-0.593247,0.079037,-0.1287545,-0.434133,0.176624,-0.11929800000000002,-0.528344,0.289748,0.195822,-0.137516,0.52916
2016-11-01,2016,11,North Central Colorado,CO,Bushel,Truck-Rail,3.25,3.5,Country Elevators,3.375,6.25,0.25,3.415,-0.04,-0.0119,-1,0,4.32854,2.216775,0,0,0,0,100,9.946770925560172,4.243055,1.23943,0,0,0,0,4.28918,0.654918,0,0,0,0,2.4817375,0,0,0,0,0,4.233008,4.229402,0.93471,0,0,0.93471,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-11-01,2016,11,Northeast Colorado,CO,Bushel,Truck,2.9,3.01,Country Elevators,2.955,5.472222222222222,0.10999999999999988,3.02,-0.065,-0.022,-1,0,2.2654125,0,0,0,0,0,99.9999353872993,0,7.524999999999999e-4,0,0,0,0,0,7.239999999999999e-4,0,0,0,0,0,0.001245,0,0,0,0,0,7.345992,1.940102,0,0,0,0,4,-2.15797525,-2.571013,-1.769339,-1.537679,-2.145293,-1.160666,-1.0319915,-1.79398,-0.696103,-0.91838325,-2.014695,-0.338271,-0.33998425,-1.676494,0.446685,-1.98712725,-2.503568,-1.6995,-1.4395405000000001,-2.318726,-1.011797,-1.33252525,-2.567837,-0.846867,-0.4857095,-1.688415,-0.040317,0.04949749999999998,-1.186465,0.799548,-1.85328875,-3.015723,-1.315447,-1.144733,-2.396312,-0.535906,-0.46569625,-1.649044,0.097059,-0.07827975000000002,-1.028704,0.350479,0.20277425,-0.84188,1.02158,-0.6770695,-1.610639,-0.145882,-0.183515,-1.209452,0.300546,0.05192449999999999,-0.845755,0.450814,-0.15259,-0.975827,0.282229,-0.18285075000000003,-1.076553,0.506701,-0.31676525,-1.000421,0.050327,-0.12870575,-0.840664,0.317069,-0.08245225,-0.751545,0.394495,0.21068525,-0.556553,0.734242,0.48771624999999996,-0.56993,1.315901
2016-11-01,2016,11,Southeast Colorado,CO,Bushel,Truck,2.7,2.98,Country Elevators,2.84,5.259259259259259,0.2799999999999998,2.895,-0.055,-0.0194,-1,0,3.5495449999999997,0.11426,0,0,0,0,99.99994680737889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.437936,3.0819,0,0,0,0,4,-1.8568495,-2.299189,-1.235828,-0.8031955,-1.029025,-0.587723,-0.05794824999999999,-0.450767,0.134994,0.49728675,-0.624747,1.126253,0.09038900000000002,-1.733574,1.035033,-1.06795725,-1.20637,-0.889942,-0.6058045,-1.25057,-0.327317,0.21378325,-0.812466,0.796729,0.26665725,-0.825673,0.855391,0.82316475,-0.843412,1.647354,-0.4317555,-1.754056,0.199445,-0.4303805,-1.633578,0.131055,0.6501715,-0.405183,1.133089,0.66562225,-0.499843,1.213997,0.5135915,-1.212055,1.299459,-0.18700474999999997,-1.48281,0.550903,0.0688055,-1.034335,0.568107,0.68752825,0.093449,0.969174,0.54609,-0.305812,1.099002,0.30445475,-1.097865,1.108351,0.6087965,-0.035114,1.068812,0.7279545000000001,0.158866,1.160757,0.997228,0.480658,1.341749,1.1082365,0.601404,1.514878,0.94660575,0.120021,1.576456
2016-12-01,2016,12,Denver,CO,Bushel,Truck-Rail,3.28,3.28,Terminal Elevators,3.28,6.0740740740740735,0,3.25,0.03,0.0091,1,0,0,0.15566,0,0,0,0,100,0,0.03935,0.11631,0,0,0,0,0.13641999999999999,0.01924,0,0,0,0,0.12452799999999999,0,0,0,0,0,0,0.15566,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-01,2016,12,East Central Colorado,CO,Bushel,Truck,2.82,2.93,Country Elevators,2.875,5.324074074074074,0.11000000000000032,2.825,0.05,0.0174,1,0,0.500086,10.43988,0.411462,0,0,0.411462,100,6.099936307584154,6.11356,0.9786275,0,0,0,0,4.1848350000000005,0.5486574999999999,0,0,0,0,3.4092000000000002,0,0,0,0,0,0,10.659,0.69243,0,0,0.69243,4,-1.4484029999999999,-1.480366,-1.41644,-1.5481815,-1.985577,-1.110786,-1.2430855,-1.561498,-0.924673,-1.162881,-1.475716,-0.850046,-1.420528,-1.494195,-1.346861,-1.4215814999999998,-1.965866,-0.877297,-1.4914515000000002,-1.793946,-1.188957,-1.4569964999999998,-1.755275,-1.158718,-1.5222125,-1.767815,-1.27661,-0.840955,-1.518286,-0.163624,-1.5556625,-1.884004,-1.227321,-1.8471125,-2.053228,-1.640997,-1.261487,-1.573408,-0.949566,-0.554171,-0.768148,-0.340194,-0.6856939999999999,-1.083762,-0.287626,-1.2689685000000002,-1.284215,-1.253722,-1.3473644999999999,-1.387586,-1.307143,-1.251944,-1.253609,-1.250279,-0.9604410000000001,-0.98516,-0.935722,-1.1819825,-1.414903,-0.949062,-0.40455949999999996,-0.727783,-0.081336,-0.3678245,-0.65985,-0.075799,-0.257105,-0.593247,0.079037,-0.1287545,-0.434133,0.176624,-0.11929800000000002,-0.528344,0.289748
2016-12-01,2016,12,North Central Colorado,CO,Bushel,Truck-Rail,3.28,3.57,Country Elevators,3.425,6.342592592592593,0.29000000000000004,3.375,0.05,0.0146,1,0,4.233008,4.229402,0.93471,0,0,0.93471,99.99999999999997,16.577951542600285,4.32854,2.216775,0,0,0,0,4.243055,1.23943,0,0,0,0,4.28918,0.654918,0,0,0,0,4.021495,3.817775,1.55785,0,0,1.55785,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-01,2016,12,Northeast Colorado,CO,Bushel,Truck,2.84,3.11,Country Elevators,2.9749999999999996,5.509259259259259,0.27,2.955,0.02,0.0067,1,0,7.345992,1.940102,0,0,0,0,99.999784624331,0,2.2654125,0,0,0,0,0,7.524999999999999e-4,0,0,0,0,0,7.239999999999999e-4,0,0,0,0,0,4.10444,5.18164,0,0,0,0,4,-1.7094775,-1.900592,-1.469172,-2.15797525,-2.571013,-1.769339,-1.537679,-2.145293,-1.160666,-1.0319915,-1.79398,-0.696103,-0.91838325,-2.014695,-0.338271,-2.02124775,-2.341834,-1.704548,-1.98712725,-2.503568,-1.6995,-1.4395405000000001,-2.318726,-1.011797,-1.33252525,-2.567837,-0.846867,-0.4857095,-1.688415,-0.040317,-1.7140825,-2.481496,-1.330492,-1.85328875,-3.015723,-1.315447,-1.144733,-2.396312,-0.535906,-0.46569625,-1.649044,0.097059,-0.07827975000000002,-1.028704,0.350479,-0.79409975,-1.70198,-0.168544,-0.6770695,-1.610639,-0.145882,-0.183515,-1.209452,0.300546,0.05192449999999999,-0.845755,0.450814,-0.15259,-0.975827,0.282229,-0.37651975,-1.030101,0.083658,-0.31676525,-1.000421,0.050327,-0.12870575,-0.840664,0.317069,-0.08245225,-0.751545,0.394495,0.21068525,-0.556553,0.734242
2016-12-01,2016,12,Southeast Colorado,CO,Bushel,Truck,2.79,3,Country Elevators,2.895,5.361111111111111,0.20999999999999996,2.84,0.055,0.019,1,0,4.437936,3.0819,0,0,0,0,100,9.537270739802976,3.5495449999999997,0.11426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.887835,3.9148175,0.7171875,0,0,0.7171875,4,-1.64178525,-2.280217,-1.253201,-1.8568495,-2.299189,-1.235828,-0.8031955,-1.029025,-0.587723,-0.05794824999999999,-0.450767,0.134994,0.49728675,-0.624747,1.126253,-1.70998225,-2.319673,-0.967225,-1.06795725,-1.20637,-0.889942,-0.6058045,-1.25057,-0.327317,0.21378325,-0.812466,0.796729,0.26665725,-0.825673,0.855391,-0.786636,-1.7044,-0.460203,-0.4317555,-1.754056,0.199445,-0.4303805,-1.633578,0.131055,0.6501715,-0.405183,1.133089,0.66562225,-0.499843,1.213997,-0.19522749999999997,-1.553192,0.59435,-0.18700474999999997,-1.48281,0.550903,0.0688055,-1.034335,0.568107,0.68752825,0.093449,0.969174,0.54609,-0.305812,1.099002,0.5382885000000001,-0.16254,1.100178,0.6087965,-0.035114,1.068812,0.7279545000000001,0.158866,1.160757,0.997228,0.480658,1.341749,1.1082365,0.601404,1.514878
2017-01-01,2017,1,Denver,CO,Bushel,Truck-Rail,3.37,3.37,Terminal Elevators,3.37,6.240740740740741,0,3.28,0.09,0.0267,1,0,0,0.15566,0,0,0,0,100,0,0,0.15566,0,0,0,0,0.03935,0.11631,0,0,0,0,0.13641999999999999,0.01924,0,0,0,0,0,0.15566,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,2017,1,East Central Colorado,CO,Bushel,Truck,2.92,3.12,Country Elevators,3.02,5.592592592592593,0.20000000000000018,2.875,0.145,0.048,1,0,0,10.659,0.69243,0,0,0.69243,100,6.064733694345118,0.500086,10.43988,0.411462,0,0,0.411462,6.11356,0.9786275,0,0,0,0,4.1848350000000005,0.5486574999999999,0,0,0,0,0,10.662996,0.688434,0,0,0.688434,4,-0.11916,-0.225348,-0.012972,-1.4484029999999999,-1.480366,-1.41644,-1.5481815,-1.985577,-1.110786,-1.2430855,-1.561498,-0.924673,-1.162881,-1.475716,-0.850046,-1.1131134999999999,-1.196141,-1.030086,-1.4215814999999998,-1.965866,-0.877297,-1.4914515000000002,-1.793946,-1.188957,-1.4569964999999998,-1.755275,-1.158718,-1.5222125,-1.767815,-1.27661,-1.2889625,-1.618691,-0.959234,-1.5556625,-1.884004,-1.227321,-1.8471125,-2.053228,-1.640997,-1.261487,-1.573408,-0.949566,-0.554171,-0.768148,-0.340194,-1.14214,-1.179595,-1.104685,-1.2689685000000002,-1.284215,-1.253722,-1.3473644999999999,-1.387586,-1.307143,-1.251944,-1.253609,-1.250279,-0.9604410000000001,-0.98516,-0.935722,-0.334681,-0.672448,0.003086,-0.40455949999999996,-0.727783,-0.081336,-0.3678245,-0.65985,-0.075799,-0.257105,-0.593247,0.079037,-0.1287545,-0.434133,0.176624
2017-01-01,2017,1,North Central Colorado,CO,Bushel,Truck-Rail,3.37,3.62,Country Elevators,3.495,6.472222222222222,0.25,3.425,0.07,0.02,1,0.37474399999999997,4.021495,3.817775,1.55785,0,0,1.55785,96.0121186065518,5.304135735203977,4.233008,4.229402,0.93471,0,0,0.93471,4.32854,2.216775,0,0,0,0,4.243055,1.23943,0,0,0,0,4.500326,4.023612,0.49843600000000005,0,0,0.49843600000000005,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,2017,1,Northeast Colorado,CO,Bushel,Truck,2.93,3.28,Country Elevators,3.105,5.75,0.34999999999999964,2.9749999999999996,0.13,0.0419,1,0.0023940000000000003,4.10444,5.18164,0,0,0,0,99.97400415675041,0,7.345992,1.940102,0,0,0,0,2.2654125,0,0,0,0,0,7.524999999999999e-4,0,0,0,0,0,4.102046,5.18164,0,0,0,0,4,-0.8254275,-1.2074,-0.183859,-1.7094775,-1.900592,-1.469172,-2.15797525,-2.571013,-1.769339,-1.537679,-2.145293,-1.160666,-1.0319915,-1.79398,-0.696103,-1.5118605,-1.77784,-1.399975,-2.02124775,-2.341834,-1.704548,-1.98712725,-2.503568,-1.6995,-1.4395405000000001,-2.318726,-1.011797,-1.33252525,-2.567837,-0.846867,-1.760678,-2.085071,-1.590756,-1.7140825,-2.481496,-1.330492,-1.85328875,-3.015723,-1.315447,-1.144733,-2.396312,-0.535906,-0.46569625,-1.649044,0.097059,-0.75512925,-1.650191,-0.093364,-0.79409975,-1.70198,-0.168544,-0.6770695,-1.610639,-0.145882,-0.183515,-1.209452,0.300546,0.05192449999999999,-0.845755,0.450814,-0.3239695,-0.907002,0.1499,-0.37651975,-1.030101,0.083658,-0.31676525,-1.000421,0.050327,-0.12870575,-0.840664,0.317069,-0.08245225,-0.751545,0.394495
2017-01-01,2017,1,Southeast Colorado,CO,Bushel,Truck,2.92,3.15,Country Elevators,3.035,5.620370370370371,0.22999999999999998,2.895,0.14,0.0461,1,0,2.887835,3.9148175,0.7171875,0,0,0.7171875,100.00000000000001,4.7204461797059505,4.437936,3.0819,0,0,0,0,3.5495449999999997,0.11426,0,0,0,0,0,0,0,0,0,0,2.87163,4.29324,0.35496999999999995,0,0,0.35496999999999995,4,0.34389325000000004,0.033029,0.99639200000000006,-1.64178525,-2.280217,-1.253201,-1.8568495,-2.299189,-1.235828,-0.8031955,-1.029025,-0.587723,-0.05794824999999999,-0.450767,0.134994,-0.92442575,-1.238129,-0.532235,-1.70998225,-2.319673,-0.967225,-1.06795725,-1.20637,-0.889942,-0.6058045,-1.25057,-0.327317,0.21378325,-0.812466,0.796729,-0.6182702499999999,-0.845147,-0.473641,-0.786636,-1.7044,-0.460203,-0.4317555,-1.754056,0.199445,-0.4303805,-1.633578,0.131055,0.6501715,-0.405183,1.133089,0.053770000000000005,-1.173862,0.848683,-0.19522749999999997,-1.553192,0.59435,-0.18700474999999997,-1.48281,0.550903,0.0688055,-1.034335,0.568107,0.68752825,0.093449,0.969174,0.65458475,0.082677,1.147663,0.5382885000000001,-0.16254,1.100178,0.6087965,-0.035114,1.068812,0.7279545000000001,0.158866,1.160757,0.997228,0.480658,1.341749
2017-02-01,2017,2,Denver,CO,Bushel,Truck-Rail,3.42,3.44,Terminal Elevators,3.4299999999999997,6.351851851851851,0.020000000000000018,3.37,0.06,0.0175,1,0,0,0.15566,0,0,0,0,100,0,0,0.15566,0,0,0,0,0,0.15566,0,0,0,0,0.03935,0.11631,0,0,0,0,0,0.15566,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,2017,2,East Central Colorado,CO,Bushel,Truck,2.99,3.22,Country Elevators,3.1050000000000004,5.750000000000001,0.22999999999999998,3.02,0.085,0.0274,1,0,0,10.662996,0.688434,0,0,0.688434,100,10.079170641936743,0,10.659,0.69243,0,0,0.69243,0.500086,10.43988,0.411462,0,0,0.411462,6.11356,0.9786275,0,0,0,0,0,10.2073,1.14413,0,0,1.14413,4,-0.17025500000000002,-0.736414,0.395904,-0.11916,-0.225348,-0.012972,-1.4484029999999999,-1.480366,-1.41644,-1.5481815,-1.985577,-1.110786,-1.2430855,-1.561498,-0.924673,-0.777257,-0.924218,-0.630296,-1.1131134999999999,-1.196141,-1.030086,-1.4215814999999998,-1.965866,-0.877297,-1.4914515000000002,-1.793946,-1.188957,-1.4569964999999998,-1.755275,-1.158718,-1.4546445000000001,-1.999305,-0.909984,-1.2889625,-1.618691,-0.959234,-1.5556625,-1.884004,-1.227321,-1.8471125,-2.053228,-1.640997,-1.261487,-1.573408,-0.949566,-1.245815,-1.266513,-1.225117,-1.14214,-1.179595,-1.104685,-1.2689685000000002,-1.284215,-1.253722,-1.3473644999999999,-1.387586,-1.307143,-1.251944,-1.253609,-1.250279,-0.5020025,-0.766192,-0.237813,-0.334681,-0.672448,0.003086,-0.40455949999999996,-0.727783,-0.081336,-0.3678245,-0.65985,-0.075799,-0.257105,-0.593247,0.079037
2017-02-01,2017,2,North Central Colorado,CO,Bushel,Truck-Rail,3.44,3.69,Country Elevators,3.565,6.601851851851852,0.25,3.495,0.07,0.0196,1,0.3257475,4.500326,4.023612,0.49843600000000005,0,0,0.49843600000000005,96.53348579139141,0,4.021495,3.817775,1.55785,0,0,1.55785,4.233008,4.229402,0.93471,0,0,0.93471,4.32854,2.216775,0,0,0,0,4.7810125,4.290355,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
