date,year,month,location,state,units,transmode,bid_low,bid_high,pricing point,bid_avg,price_cwt,spread,price_lag,price_diff,diff_pct,price_inc,None,D0_lag1,D1_lag1,D2_lag1,D3_lag1,D4_lag1,D2plus_lag1,dry_area,drought_area_pct,D0_lag2,D1_lag2,D2_lag2,D3_lag2,D4_lag2,D2plus_lag2,D0_lag3,D1_lag3,D2_lag3,D3_lag3,D4_lag3,D2plus_lag3,D0_lag4,D1_lag4,D2_lag4,D3_lag4,D4_lag4,D2plus_lag4,D0,D1,D2,D3,D4,D2plus,time_period
NA,2015,9,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.840565999999995,2.1293200000000003,0,0,0,0,0,8.578146674017738,0,8.3095975,0,0,0,0,0,27.907315999999998,4.069078,0,0,0,0,9.985485,20.31513,12.60971,0,0,12.60971,4.770388,0,0,0,0,0,4
2015-09-01,2015,9,North Central Colorado,CO,Bushel,Truck-Rail,3.89,3.96,Country Elevators,3.925,7.268518518518519,0.06999999999999984,3.825,0.1,0.0255,1,7.268004,0,0,0,0,0,0,22.657069399986376,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2e-4,0,0,0,0,0,2.129112,0,0,0,0,0,4
2015-09-01,2015,9,Northeast Colorado,CO,Bushel,Truck,3.49,3.8,Country Elevators,3.645,6.75,0.3099999999999996,3.54,0.105,0.0288,1,3.37804,7.375000000000001e-4,0,0,0,0,0,63.62259721519261,0,7.375000000000001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9080580000000005,0,0,0,0,0,4
NA,2015,9,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.218264,0,0,0,0,0,0,14.839619791604116,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2362699999999998,2.4147175,0.611325,0,0,0.611325,1.606328,0,0,0,0,0,4
2015-09-01,2015,9,Southeast Colorado,CO,Bushel,Truck,3.48,3.84,Country Elevators,3.66,6.777777777777779,0.3599999999999999,3.63,0.03,0.0082,1,6.79424,0,0,0,0,0,0,9.64908827847401,0,0,0,0,0,0,0,0.695068,0,0,0,0,0,2.1477875,2.397025,1.9503074999999999,0,0,1.9503074999999999,0.725596,0,0,0,0,0,4
2015-10-01,2015,10,Denver,CO,Bushel,Truck-Rail,3.43,3.93,Terminal Elevators,3.68,6.814814814814815,0.5,3.92,-0.24,-0.0652,-1,0.039909999999999994,0.060746,0,0,0,0,0,74.36239239367852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1157525,0,0,0,0,0,4
2015-10-01,2015,10,East Central Colorado,CO,Bushel,Truck,3.53,3.63,Country Elevators,3.58,6.62962962962963,0.10000000000000009,3.505,0.075,0.0209,1,8.475055000000001,1.052646,0,0,0,0,0,25.339296458684057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8763725,0,0,0,0,0,4
NA,2015,10,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4961,4.770388,0,0,0,0,0,27.179598115047146,0,2.1293200000000003,0,0,0,0,0,8.3095975,0,0,0,0,0,27.907315999999998,4.069078,0,0,0,0,15.11483,0,0,0,0,0,4
2015-10-01,2015,10,North Central Colorado,CO,Bushel,Truck-Rail,3.44,4.02,Country Elevators,3.7299999999999995,6.9074074074074066,0.5799999999999996,3.925,-0.195,-0.0523,-1,5.3691249999999995,2.129112,0,0,0,0,0,42.86411687836272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0279925,0,0,0,0,0,4
2015-10-01,2015,10,Northeast Colorado,CO,Bushel,Truck,3.53,3.68,Country Elevators,3.605,6.675925925925926,0.15000000000000036,3.645,-0.04,-0.0111,-1,1.7040325,5.9080580000000005,0,0,0,0,0,81.64964301482861,0,7.375000000000001e-4,0,0,0,0,0,7.375000000000001e-4,0,0,0,0,0,0,0,0,0,0,0,7.5820675,0,0,0,0,0,4
NA,2015,10,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.500045,1.606328,0,0,0,0,0,39.951120550524315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3245450000000005,0,0,0,0,0,4
2015-10-01,2015,10,Southeast Colorado,CO,Bushel,Truck,3.48,3.92,Country Elevators,3.7,6.851851851851852,0.43999999999999995,3.66,0.04,0.0108,1,4.79246,0.725596,0,0,0,0,0,36.2690895019043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695068,0,0,0,0,0,2.7273775000000002,0,0,0,0,0,4
2015-11-01,2015,11,Denver,CO,Bushel,Truck-Rail,3.27,3.79,Terminal Elevators,3.5300000000000002,6.537037037037037,0.52,3.68,-0.15,-0.0425,-1,0.15566,0.1157525,0,0,0,0,0,0,0,0.060746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2015-11-01,2015,11,East Central Colorado,CO,Bushel,Truck,3.37,3.47,Country Elevators,3.42,6.333333333333334,0.10000000000000009,3.58,-0.16,-0.0468,-1,9.79687,2.8763725,0,0,0,0,0,13.694794400353082,0,1.052646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.554555,0,0,0,0,0,4
NA,2015,11,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.859585,15.11483,0,0,0,0,0,24.727805356284215,0,4.770388,0,0,0,0,0,2.1293200000000003,0,0,0,0,0,8.3095975,0,0,0,0,0,13.751365,0,0,0,0,0,4
2015-11-01,2015,11,North Central Colorado,CO,Bushel,Truck-Rail,3.27,3.86,Country Elevators,3.565,6.601851851851852,0.5899999999999999,3.7299999999999995,-0.165,-0.0463,-1,9.3225625,4.0279925,0,0,0,0,0,0.7934611881086971,0,2.129112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745625,0,0,0,0,0,4
2015-11-01,2015,11,Northeast Colorado,CO,Bushel,Truck,3.41,3.6,Country Elevators,3.505,6.49074074074074,0.18999999999999995,3.605,-0.1,-0.0285,-1,5.2308650000000005,7.5820675,0,0,0,0,0,43.66992063406597,0,5.9080580000000005,0,0,0,0,0,7.375000000000001e-4,0,0,0,0,0,7.375000000000001e-4,0,0,0,0,0,4.0552325,0,0,0,0,0,4
NA,2015,11,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6608425,4.3245450000000005,0,0,0,0,0,19.989186657416123,0,1.606328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1637475,0,0,0,0,0,4
2015-11-01,2015,11,Southeast Colorado,CO,Bushel,Truck,3.32,3.73,Country Elevators,3.525,6.527777777777779,0.41000000000000014,3.7,-0.175,-0.0496,-1,7.3032775,2.7273775000000002,0,0,0,0,0,2.879914998191451,0,0.725596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216565,0,0,0,0,0,4
2015-12-01,2015,12,Denver,CO,Bushel,Truck-Rail,3.85,3.85,Terminal Elevators,3.85,7.12962962962963,0,3.5300000000000002,0.32,0.0831,1,0.15566,0,0,0,0,0,0,0,0,0.1157525,0,0,0,0,0,0.060746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2015-12-01,2015,12,East Central Colorado,CO,Bushel,Truck,3.34,3.47,Country Elevators,3.4050000000000002,6.305555555555556,0.13000000000000034,3.42,-0.015,-0.0044,-1,10.081470000000001,1.554555,0,0,0,0,0,11.187577247976686,0,2.8763725,0,0,0,0,0,1.052646,0,0,0,0,0,0,0,0,0,0,0,1.26995,0,0,0,0,0,4
NA,2015,12,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.527066,13.751365,0,0,0,0,0,12.73827775613935,0,15.11483,0,0,0,0,0,4.770388,0,0,0,0,0,2.1293200000000003,0,0,0,0,0,7.083876,0,0,0,0,0,4
2015-12-01,2015,12,North Central Colorado,CO,Bushel,Truck-Rail,3.85,3.92,Country Elevators,3.885,7.194444444444444,0.06999999999999984,3.565,0.32,0.0824,1,9.397120000000001,0.0745625,0,0,0,0,0,0,0,4.0279925,0,0,0,0,0,2.129112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2015-12-01,2015,12,Northeast Colorado,CO,Bushel,Truck,3.41,3.66,Country Elevators,3.535,6.546296296296296,0.25,3.505,0.03,0.0085,1,6.70862,4.0552325,0,0,0,0,0,27.756216280246825,0,7.5820675,0,0,0,0,0,5.9080580000000005,0,0,0,0,0,7.375000000000001e-4,0,0,0,0,0,2.5774700000000004,0,0,0,0,0,4
NA,2015,12,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.47007,2.1637475,0,0,0,0,0,21.751585972309343,0,4.3245450000000005,0,0,0,0,0,1.606328,0,0,0,0,0,0,0,0,0,0,0,2.35452,0,0,0,0,0,4
2015-12-01,2015,12,Southeast Colorado,CO,Bushel,Truck,3.29,3.68,Country Elevators,3.4850000000000003,6.453703703703704,0.3900000000000001,3.525,-0.04,-0.0115,-1,7.30364,0.216565,0,0,0,0,0,2.8750611715142878,0,2.7273775000000002,0,0,0,0,0,0.725596,0,0,0,0,0,0,0,0,0,0,0,0.2162,0,0,0,0,0,4
2016-01-01,2016,1,Denver,CO,Bushel,Truck-Rail,3.74,3.74,Terminal Elevators,3.74,6.925925925925926,0,3.85,-0.11,-0.0294,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1157525,0,0,0,0,0,0.060746,0,0,0,0,0,0,0,0,0,0,0,4
2016-01-01,2016,1,East Central Colorado,CO,Bushel,Truck,3.25,3.37,Country Elevators,3.31,6.12962962962963,0.1200000000000001,3.4050000000000002,-0.095,-0.0287,-1,10.081470000000001,1.26995,0,0,0,0,0,11.187577247976686,0,1.554555,0,0,0,0,0,2.8763725,0,0,0,0,0,1.052646,0,0,0,0,0,1.26995,0,0,0,0,0,4
NA,2016,1,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.618695,7.083876,0,0,0,0,0,7.178911199846649,0,13.751365,0,0,0,0,0,15.11483,0,0,0,0,0,4.770388,0,0,0,0,0,3.99226,0,0,0,0,0,4
2016-01-01,2016,1,North Central Colorado,CO,Bushel,Truck-Rail,3.74,3.84,Country Elevators,3.79,7.018518518518518,0.09999999999999964,3.885,-0.095,-0.0251,-1,9.397120000000001,0,0,0,0,0,0,0,0,0.0745625,0,0,0,0,0,4.0279925,0,0,0,0,0,2.129112,0,0,0,0,0,0,0,0,0,0,0,4
2016-01-01,2016,1,Northeast Colorado,CO,Bushel,Truck,3.31,3.54,Country Elevators,3.425,6.342592592592593,0.22999999999999998,3.535,-0.11,-0.0321,-1,6.70862,2.5774700000000004,0,0,0,0,0,27.756216280246825,0,4.0552325,0,0,0,0,0,7.5820675,0,0,0,0,0,5.9080580000000005,0,0,0,0,0,2.5774700000000004,0,0,0,0,0,4
NA,2016,1,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.47007,2.35452,0,0,0,0,0,21.751585972309343,0,2.1637475,0,0,0,0,0,4.3245450000000005,0,0,0,0,0,1.606328,0,0,0,0,0,2.35452,0,0,0,0,0,4
2016-01-01,2016,1,Southeast Colorado,CO,Bushel,Truck,3.24,3.57,Country Elevators,3.4050000000000002,6.305555555555556,0.3299999999999996,3.4850000000000003,-0.08,-0.0235,-1,7.30364,0.2162,0,0,0,0,0,2.8750611715142878,0,0.216565,0,0,0,0,0,2.7273775000000002,0,0,0,0,0,0.725596,0,0,0,0,0,0.2162,0,0,0,0,0,4
2016-02-01,2016,2,Denver,CO,Bushel,Truck-Rail,3.69,3.69,Terminal Elevators,3.69,6.833333333333333,0,3.74,-0.05,-0.0136,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1157525,0,0,0,0,0,0,0,0,0,0,0,4
2016-02-01,2016,2,East Central Colorado,CO,Bushel,Truck,3.3,3.39,Country Elevators,3.3449999999999998,6.194444444444444,0.0900000000000003,3.31,0.035,0.0105,1,10.586535,1.26995,0,0,0,0,0,6.738292003738736,0,1.26995,0,0,0,0,0,1.554555,0,0,0,0,0,2.8763725,0,0,0,0,0,0.7648925,0,0,0,0,0,4
NA,2016,2,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.6585525,3.99226,0,0,0,0,0,5.309022828961353,0,7.083876,0,0,0,0,0,13.751365,0,0,0,0,0,15.11483,0,0,0,0,0,2.9523975,0,0,0,0,0,4
2016-02-01,2016,2,North Central Colorado,CO,Bushel,Truck-Rail,3.69,3.84,Country Elevators,3.7649999999999997,6.972222222222221,0.1499999999999999,3.79,-0.025,-0.0066,-1,9.397120000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745625,0,0,0,0,0,4.0279925,0,0,0,0,0,0,0,0,0,0,0,4
2016-02-01,2016,2,Northeast Colorado,CO,Bushel,Truck,3.3,3.54,Country Elevators,3.42,6.333333333333334,0.2400000000000002,3.425,-0.005,-0.0015,-1,7.21754,2.5774700000000004,0,0,0,0,0,22.27584777247715,0,2.5774700000000004,0,0,0,0,0,4.0552325,0,0,0,0,0,7.5820675,0,0,0,0,0,2.0685575000000003,0,0,0,0,0,4
NA,2016,2,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.47007,2.35452,0,0,0,0,0,21.751585972309343,0,2.35452,0,0,0,0,0,2.1637475,0,0,0,0,0,4.3245450000000005,0,0,0,0,0,2.35452,0,0,0,0,0,4
2016-02-01,2016,2,Southeast Colorado,CO,Bushel,Truck,3.25,3.58,Country Elevators,3.415,6.3240740740740735,0.33000000000000007,3.4050000000000002,0.01,0.0029,1,7.30364,0.2162,0,0,0,0,0,2.8750611715142878,0,0.2162,0,0,0,0,0,0.216565,0,0,0,0,0,2.7273775000000002,0,0,0,0,0,0.2162,0,0,0,0,0,4
2016-03-01,2016,3,Denver,CO,Bushel,Truck-Rail,3.64,3.64,Terminal Elevators,3.64,6.740740740740741,0,3.69,-0.05,-0.0137,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-03-01,2016,3,East Central Colorado,CO,Bushel,Truck,3.26,3.34,Country Elevators,3.3,6.111111111111111,0.08000000000000007,3.3449999999999998,-0.045,-0.0136,-1,7.557328,0.7648925,0,0,0,0,0,33.42400032418823,0,1.26995,0,0,0,0,0,1.26995,0,0,0,0,0,1.554555,0,0,0,0,0,3.794102,0,0,0,0,0,4
NA,2016,3,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.938311999999996,2.9523975,0,0,0,0,0,8.402379100227401,0,3.99226,0,0,0,0,0,7.083876,0,0,0,0,0,13.751365,0,0,0,0,0,4.672642,0,0,0,0,0,4
2016-03-01,2016,3,North Central Colorado,CO,Bushel,Truck-Rail,3.64,3.83,Country Elevators,3.7350000000000003,6.916666666666667,0.18999999999999995,3.7649999999999997,-0.03,-0.008,-1,9.397120000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745625,0,0,0,0,0,0,0,0,0,0,0,4
2016-03-01,2016,3,Northeast Colorado,CO,Bushel,Truck,3.26,3.49,Country Elevators,3.375,6.25,0.23000000000000043,3.42,-0.045,-0.0133,-1,7.766964000000001,2.0685575000000003,0,0,0,0,0,16.359246615909804,0,2.5774700000000004,0,0,0,0,0,2.5774700000000004,0,0,0,0,0,4.0552325,0,0,0,0,0,1.519136,0,0,0,0,0,4
NA,2016,3,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41591,2.35452,0,0,0,0,0,68.44305419420041,0,2.35452,0,0,0,0,0,2.35452,0,0,0,0,0,2.1637475,0,0,0,0,0,7.39537,0.013309999999999999,0,0,0,0,4
2016-03-01,2016,3,Southeast Colorado,CO,Bushel,Truck,3.24,3.53,Country Elevators,3.385,6.268518518518517,0.2899999999999996,3.415,-0.03,-0.0089,-1,1.202302,0.2162,0,0,0,0,0,84.01170769590843,0,0.2162,0,0,0,0,0,0.2162,0,0,0,0,0,0.216565,0,0,0,0,0,4.793554,1.523992,0,0,0,0,4
2016-04-01,2016,4,Denver,CO,Bushel,Truck-Rail,3.73,3.76,Terminal Elevators,3.745,6.935185185185186,0.029999999999999805,3.64,0.105,0.028,1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-04-01,2016,4,East Central Colorado,CO,Bushel,Truck,3.32,3.39,Country Elevators,3.355,6.212962962962963,0.07000000000000028,3.3,0.055,0.0164,1,5.55719,3.794102,0,0,0,0,0,51.044229669742045,0,0.7648925,0,0,0,0,0,1.26995,0,0,0,0,0,1.26995,0,0,0,0,0,5.7324125,0.0618375,0,0,0,0,4
NA,2016,4,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.582207499999996,4.672642,0,0,0,0,0,10.840942447655085,0,2.9523975,0,0,0,0,0,3.99226,0,0,0,0,0,7.083876,0,0,0,0,0,6.02875,0,0,0,0,0,4
2016-04-01,2016,4,North Central Colorado,CO,Bushel,Truck-Rail,3.73,3.89,Country Elevators,3.81,7.055555555555555,0.16000000000000014,3.7350000000000003,0.075,0.0197,1,9.397120000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-04-01,2016,4,Northeast Colorado,CO,Bushel,Truck,3.32,3.54,Country Elevators,3.4299999999999997,6.351851851851851,0.2200000000000002,3.375,0.055,0.016,1,9.2861,1.519136,0,0,0,0,0,0,0,2.0685575000000003,0,0,0,0,0,2.5774700000000004,0,0,0,0,0,2.5774700000000004,0,0,0,0,0,0,0,0,0,0,0,4
NA,2016,4,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6981400000000002,7.39537,0.013309999999999999,0,0,0,0,84.31220027733151,0,2.35452,0,0,0,0,0,2.35452,0,0,0,0,0,2.35452,0,0,0,0,0,8.70519,0.42125999999999997,0,0,0,0,4
2016-04-01,2016,4,Southeast Colorado,CO,Bushel,Truck,3.27,3.55,Country Elevators,3.41,6.314814814814815,0.2799999999999998,3.385,0.025,0.0073,1,0.006065,4.793554,1.523992,0,0,0,0,99.91941317900381,1.2065748739334883,0.2162,0,0,0,0,0,0.2162,0,0,0,0,0,0.2162,0,0,0,0,0,2.970295,4.4527525,0.09073250000000001,0,0,0.09073250000000001,4
2016-05-01,2016,5,Denver,CO,Bushel,Truck-Rail,3.83,3.83,Terminal Elevators,3.83,7.0925925925925934,0,3.745,0.085,0.0222,1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-05-01,2016,5,East Central Colorado,CO,Bushel,Truck,3.4,3.52,Country Elevators,3.46,6.407407407407407,0.1200000000000001,3.355,0.105,0.0303,1,11.35143,5.7324125,0.0618375,0,0,0,0,0,0,3.794102,0,0,0,0,0,0.7648925,0,0,0,0,0,1.26995,0,0,0,0,0,0,0,0,0,0,0,4
NA,2016,5,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.020906,6.02875,0,0,0,0,0,8.253839981845298,0,4.672642,0,0,0,0,0,2.9523975,0,0,0,0,0,3.99226,0,0,0,0,0,4.590038,0,0,0,0,0,4
2016-05-01,2016,5,North Central Colorado,CO,Bushel,Truck-Rail,3.82,4.03,Country Elevators,3.925,7.268518518518519,0.2100000000000004,3.81,0.115,0.0293,1,9.397120000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-05-01,2016,5,Northeast Colorado,CO,Bushel,Truck,3.43,3.61,Country Elevators,3.52,6.518518518518518,0.17999999999999972,3.4299999999999997,0.09,0.0256,1,9.2861,0,0,0,0,0,0,0,0,1.519136,0,0,0,0,0,2.0685575000000003,0,0,0,0,0,2.5774700000000004,0,0,0,0,0,0,0,0,0,0,0,4
NA,2016,5,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.774602,8.70519,0.42125999999999997,0,0,0,0,0.46178192430383047,0,7.39537,0.013309999999999999,0,0,0,0,2.35452,0,0,0,0,0,2.35452,0,0,0,0,0,0.049986,0,0,0,0,0,4
2016-05-01,2016,5,Southeast Colorado,CO,Bushel,Truck,3.34,3.66,Country Elevators,3.5,6.481481481481481,0.3200000000000003,3.41,0.09,0.0257,1,7.125819999999999,2.970295,4.4527525,0.09073250000000001,0,0,0.09073250000000001,5.23973914338603,0,4.793554,1.523992,0,0,0,0,0.2162,0,0,0,0,0,0.2162,0,0,0,0,0,0.39402,0,0,0,0,0,4
2016-06-01,2016,6,Denver,CO,Bushel,Truck-Rail,3.95,3.95,Terminal Elevators,3.95,7.314814814814816,0,3.83,0.12,0.0304,1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-06-01,2016,6,East Central Colorado,CO,Bushel,Truck,3.55,3.66,Country Elevators,3.605,6.675925925925926,0.11000000000000032,3.46,0.145,0.0402,1,11.35143,0,0,0,0,0,0,0,0,5.7324125,0.0618375,0,0,0,0,3.794102,0,0,0,0,0,0.7648925,0,0,0,0,0,0,0,0,0,0,0,4
NA,2016,6,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.382365,4.590038,0,0,0,0,0,7.603872547380066,0,6.02875,0,0,0,0,0,4.672642,0,0,0,0,0,2.9523975,0,0,0,0,0,4.228585,0,0,0,0,0,4
2016-06-01,2016,6,North Central Colorado,CO,Bushel,Truck-Rail,3.94,4.16,Country Elevators,4.05,7.5,0.2200000000000002,3.925,0.125,0.0309,1,8.90049,0,0,0,0,0,0,5.284863873186678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496625,0,0,0,0,0,4
2016-06-01,2016,6,Northeast Colorado,CO,Bushel,Truck,3.58,3.74,Country Elevators,3.66,6.777777777777779,0.16000000000000014,3.52,0.14,0.0383,1,9.2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.519136,0,0,0,0,0,2.0685575000000003,0,0,0,0,0,0,0,0,0,0,0,4
NA,2016,6,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.82459,0.049986,0,0,0,0,0,0,0,8.70519,0.42125999999999997,0,0,0,0,7.39537,0.013309999999999999,0,0,0,0,2.35452,0,0,0,0,0,0,0,0,0,0,0,4
2016-06-01,2016,6,Southeast Colorado,CO,Bushel,Truck,3.5,3.88,Country Elevators,3.69,6.833333333333333,0.3799999999999999,3.5,0.19,0.0515,1,7.519839999999999,0.39402,0,0,0,0,0,0,0,2.970295,4.4527525,0.09073250000000001,0,0,0.09073250000000001,4.793554,1.523992,0,0,0,0,0.2162,0,0,0,0,0,0,0,0,0,0,0,4
2016-07-01,2016,7,Denver,CO,Bushel,Truck-Rail,3.24,3.24,Terminal Elevators,3.24,6.000000000000001,0,3.95,-0.71,-0.2191,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-07-01,2016,7,East Central Colorado,CO,Bushel,Truck,2.85,2.96,Country Elevators,2.9050000000000002,5.37962962962963,0.10999999999999988,3.605,-0.7,-0.241,-1,11.35143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7324125,0.0618375,0,0,0,0,3.794102,0,0,0,0,0,0,0,0,0,0,0,4
NA,2016,7,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0528,4.228585,0,0,0,0,0,18.98571126472597,0,4.590038,0,0,0,0,0,6.02875,0,0,0,0,0,4.672642,0,0,0,0,0,10.4601725,0.09795999999999999,0,0,0,0,4
2016-07-01,2016,7,North Central Colorado,CO,Bushel,Truck-Rail,3.24,3.51,Country Elevators,3.375,6.25,0.2699999999999996,4.05,-0.675,-0.2,-1,6.9153825,0.496625,0,0,0,0,0,26.40955420384117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4817375,0,0,0,0,0,4
2016-07-01,2016,7,Northeast Colorado,CO,Bushel,Truck,2.92,3.11,Country Elevators,3.0149999999999997,5.583333333333332,0.18999999999999995,3.66,-0.645,-0.2139,-1,9.2848525,0,0,0,0,0,0,0.013407135395914324,0,0,0,0,0,0,0,0,0,0,0,0,0,1.519136,0,0,0,0,0,0.001245,0,0,0,0,0,4
NA,2016,7,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7955175,0,0,0,0,0,0,0.26855520624799645,0,0.049986,0,0,0,0,0,8.70519,0.42125999999999997,0,0,0,0,7.39537,0.013309999999999999,0,0,0,0,0.02907,0,0,0,0,0,4
2016-07-01,2016,7,Southeast Colorado,CO,Bushel,Truck,2.8,3.1,Country Elevators,2.95,5.462962962962963,0.30000000000000027,3.69,-0.74,-0.2508,-1,7.519839999999999,0,0,0,0,0,0,0,0,0.39402,0,0,0,0,0,2.970295,4.4527525,0.09073250000000001,0,0,0.09073250000000001,4.793554,1.523992,0,0,0,0,0,0,0,0,0,0,4
2016-08-01,2016,8,Denver,CO,Bushel,Truck-Rail,2.98,2.98,Terminal Elevators,2.98,5.518518518518518,0,3.24,-0.26,-0.0872,-1,0.031131999999999996,0,0,0,0,0,0,79.99999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12452799999999999,0,0,0,0,0,4
2016-08-01,2016,8,East Central Colorado,CO,Bushel,Truck,2.62,2.74,Country Elevators,2.68,4.962962962962964,0.1200000000000001,2.9050000000000002,-0.225,-0.084,-1,7.942222,0,0,0,0,0,0,30.033220484115215,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7324125,0.0618375,0,0,0,0,3.4092000000000002,0,0,0,0,0,4
NA,2016,8,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.048758,10.4601725,0.09795999999999999,0,0,0,0,31.580440826930815,0,4.228585,0,0,0,0,0,4.590038,0,0,0,0,0,6.02875,0,0,0,0,0,17.219752,0.34242799999999995,0,0,0,0,4
2016-08-01,2016,8,North Central Colorado,CO,Bushel,Truck-Rail,2.98,3.35,Country Elevators,3.165,5.861111111111112,0.3700000000000001,3.375,-0.21,-0.0664,-1,4.453022,2.4817375,0,0,0,0,0,52.612906933188036,0,0.496625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28918,0.654918,0,0,0,0,4
2016-08-01,2016,8,Northeast Colorado,CO,Bushel,Truck,2.75,2.97,Country Elevators,2.8600000000000003,5.296296296296297,0.2200000000000002,3.0149999999999997,-0.155,-0.0542,-1,9.285376000000001,0.001245,0,0,0,0,0,0.007796599218186321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.239999999999999e-4,0,0,0,0,0,4
NA,2016,8,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.52297,0.02907,0,0,0,0,0,12.024677147125203,0,0,0,0,0,0,0,0.049986,0,0,0,0,0,8.70519,0.42125999999999997,0,0,0,0,1.301622,0,0,0,0,0,4
