id,year,week,location,precip_avg,precip_min,precip_max,precip_avg_lag1,precip_min_lag1,precip_max_lag1,precip_avg_lag2,precip_min_lag2,precip_max_lag2,precip_avg_lag3,precip_min_lag3,precip_max_lag3,precip_avg_lag4,precip_min_lag4,precip_max_lag4,precip_avg_lag5,precip_min_lag5,precip_max_lag5,precip_avg_lag6,precip_min_lag6,precip_max_lag6,precip_avg_lag7,precip_min_lag7,precip_max_lag7,precip_avg_lag8,precip_min_lag8,precip_max_lag8
926,2018,3,EC,0,0,0,1.905,1.524,2.286,0.127,0,0.254,0.127,0,0.254,0.127,0,0.254,0.254,0,0.508,0,0,0,0,0,0,0,0,0
688,2018,3,NE,0,0,0,1.016,0,3.048,0,0,0,0.0635,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,2018,3,NWMA,2.667,0,5.334,3.048,0,6.096,1.397,0,2.794,0,0,0,1.016,0,2.032,0,0,0,0,0,0,0,0,0,0,0,0
932,2018,3,SE,0.16933333333333334,0,0.508,1.524,0,2.54,0,0,0,0,0,0,1.8626666666666667,0,5.588,0.6773333333333333,0.254,1.524,1.608666666666667,0,4.8260000000000005,0.508,0,1.524,0,0,0
1002,2018,3,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508,0,1.016,0,0,0,0,0,0,0,0,0
964,2018,3,SW,0.508,0,1.016,7.958666666666667,5.08,9.905999999999999,2.1166666666666667,0.762,4.064,0.5926666666666667,0,1.778,0.08466666666666667,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0
927,2018,4,EC,0.508,0.254,0.762,0,0,0,1.905,1.524,2.286,0.127,0,0.254,0.127,0,0.254,0.127,0,0.254,0.254,0,0.508,0,0,0,0,0,0
689,2018,4,NE,0.254,0,1.016,0,0,0,1.016,0,3.048,0,0,0,0.0635,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0
952,2018,4,NWMA,0,0,0,2.667,0,5.334,3.048,0,6.096,1.397,0,2.794,0,0,0,1.016,0,2.032,0,0,0,0,0,0,0,0,0
933,2018,4,SE,0.254,0,0.762,0.16933333333333334,0,0.508,1.524,0,2.54,0,0,0,0,0,0,1.8626666666666667,0,5.588,0.6773333333333333,0.254,1.524,1.608666666666667,0,4.8260000000000005,0.508,0,1.524
1003,2018,4,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508,0,1.016,0,0,0,0,0,0
965,2018,4,SW,0.42333333333333334,0,0.762,0.508,0,1.016,7.958666666666667,5.08,9.905999999999999,2.1166666666666667,0.762,4.064,0.5926666666666667,0,1.778,0.08466666666666667,0,0.254,0,0,0,0,0,0,0,0,0
928,2018,5,EC,0.254,0,0.508,0.508,0.254,0.762,0,0,0,1.905,1.524,2.286,0.127,0,0.254,0.127,0,0.254,0.127,0,0.254,0.254,0,0.508,0,0,0
690,2018,5,NE,5.206999999999999,4.826,5.587999999999999,0.254,0,1.016,0,0,0,1.016,0,3.048,0,0,0,0.0635,0,0.254,0,0,0,0,0,0,0,0,0
953,2018,5,NWMA,0,0,0,0,0,0,2.667,0,5.334,3.048,0,6.096,1.397,0,2.794,0,0,0,1.016,0,2.032,0,0,0,0,0,0
934,2018,5,SE,0,0,0,0.254,0,0.762,0.16933333333333334,0,0.508,1.524,0,2.54,0,0,0,0,0,0,1.8626666666666667,0,5.588,0.6773333333333333,0.254,1.524,1.608666666666667,0,4.8260000000000005
1004,2018,5,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508,0,1.016,0,0,0
966,2018,5,SW,0,0,0,0.42333333333333334,0,0.762,0.508,0,1.016,7.958666666666667,5.08,9.905999999999999,2.1166666666666667,0.762,4.064,0.5926666666666667,0,1.778,0.08466666666666667,0,0.254,0,0,0,0,0,0
929,2018,6,EC,2.286,2.286,2.286,0.254,0,0.508,0.508,0.254,0.762,0,0,0,1.905,1.524,2.286,0.127,0,0.254,0.127,0,0.254,0.127,0,0.254,0.254,0,0.508
691,2018,6,NE,2.667,1.778,4.064,5.206999999999999,4.826,5.587999999999999,0.254,0,1.016,0,0,0,1.016,0,3.048,0,0,0,0.0635,0,0.254,0,0,0,0,0,0
954,2018,6,NWMA,2.159,0,4.318,0,0,0,0,0,0,2.667,0,5.334,3.048,0,6.096,1.397,0,2.794,0,0,0,1.016,0,2.032,0,0,0
935,2018,6,SE,2.032,0,3.81,0,0,0,0.254,0,0.762,0.16933333333333334,0,0.508,1.524,0,2.54,0,0,0,0,0,0,1.8626666666666667,0,5.588,0.6773333333333333,0.254,1.524
1005,2018,6,SLV,0.889,0,1.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508,0,1.016
967,2018,6,SW,1.778,1.016,3.048,0,0,0,0.42333333333333334,0,0.762,0.508,0,1.016,7.958666666666667,5.08,9.905999999999999,2.1166666666666667,0.762,4.064,0.5926666666666667,0,1.778,0.08466666666666667,0,0.254,0,0,0
930,2018,7,EC,0,0,0,2.286,2.286,2.286,0.254,0,0.508,0.508,0.254,0.762,0,0,0,1.905,1.524,2.286,0.127,0,0.254,0.127,0,0.254,0.127,0,0.254
692,2018,7,NE,0,0,0,2.667,1.778,4.064,5.206999999999999,4.826,5.587999999999999,0.254,0,1.016,0,0,0,1.016,0,3.048,0,0,0,0.0635,0,0.254,0,0,0
955,2018,7,NWMA,8.89,0,17.78,2.159,0,4.318,0,0,0,0,0,0,2.667,0,5.334,3.048,0,6.096,1.397,0,2.794,0,0,0,1.016,0,2.032
936,2018,7,SE,0.08466666666666667,0,0.254,2.032,0,3.81,0,0,0,0.254,0,0.762,0.16933333333333334,0,0.508,1.524,0,2.54,0,0,0,0,0,0,1.8626666666666667,0,5.588
1006,2018,7,SLV,0.127,0,0.254,0.889,0,1.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,2018,7,SW,2.8786666666666667,0,6.35,1.778,1.016,3.048,0,0,0,0.42333333333333334,0,0.762,0.508,0,1.016,7.958666666666667,5.08,9.905999999999999,2.1166666666666667,0.762,4.064,0.5926666666666667,0,1.778,0.08466666666666667,0,0.254
931,2018,8,EC,0.254,0,0.508,0,0,0,2.286,2.286,2.286,0.254,0,0.508,0.508,0.254,0.762,0,0,0,1.905,1.524,2.286,0.127,0,0.254,0.127,0,0.254
693,2018,8,NE,0.9525,0,2.032,0,0,0,2.667,1.778,4.064,5.206999999999999,4.826,5.587999999999999,0.254,0,1.016,0,0,0,1.016,0,3.048,0,0,0,0.0635,0,0.254
956,2018,8,NWMA,1.778,0,3.556,8.89,0,17.78,2.159,0,4.318,0,0,0,0,0,0,2.667,0,5.334,3.048,0,6.096,1.397,0,2.794,0,0,0
937,2018,8,SE,1.3546666666666667,0.254,2.286,0.08466666666666667,0,0.254,2.032,0,3.81,0,0,0,0.254,0,0.762,0.16933333333333334,0,0.508,1.524,0,2.54,0,0,0,0,0,0
1007,2018,8,SLV,0.254,0,0.508,0.127,0,0.254,0.889,0,1.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,2018,8,SW,0.508,0.508,0.508,2.8786666666666667,0,6.35,1.778,1.016,3.048,0,0,0,0.42333333333333334,0,0.762,0.508,0,1.016,7.958666666666667,5.08,9.905999999999999,2.1166666666666667,0.762,4.064,0.5926666666666667,0,1.778
932,2018,9,EC,0,0,0,0.254,0,0.508,0,0,0,2.286,2.286,2.286,0.254,0,0.508,0.508,0.254,0.762,0,0,0,1.905,1.524,2.286,0.127,0,0.254
694,2018,9,NE,0,0,0,0.9525,0,2.032,0,0,0,2.667,1.778,4.064,5.206999999999999,4.826,5.587999999999999,0.254,0,1.016,0,0,0,1.016,0,3.048,0,0,0
957,2018,9,NWMA,0.762,0,1.524,1.778,0,3.556,8.89,0,17.78,2.159,0,4.318,0,0,0,0,0,0,2.667,0,5.334,3.048,0,6.096,1.397,0,2.794
938,2018,9,SE,0,0,0,1.3546666666666667,0.254,2.286,0.08466666666666667,0,0.254,2.032,0,3.81,0,0,0,0.254,0,0.762,0.16933333333333334,0,0.508,1.524,0,2.54,0,0,0
1008,2018,9,SLV,0,0,0,0.254,0,0.508,0.127,0,0.254,0.889,0,1.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,2018,9,SW,0,0,0,0.508,0.508,0.508,2.8786666666666667,0,6.35,1.778,1.016,3.048,0,0,0,0.42333333333333334,0,0.762,0.508,0,1.016,7.958666666666667,5.08,9.905999999999999,2.1166666666666667,0.762,4.064
933,2018,10,EC,0,0,0,0,0,0,0.254,0,0.508,0,0,0,2.286,2.286,2.286,0.254,0,0.508,0.508,0.254,0.762,0,0,0,1.905,1.524,2.286
695,2018,10,NE,0,0,0,0,0,0,0.9525,0,2.032,0,0,0,2.667,1.778,4.064,5.206999999999999,4.826,5.587999999999999,0.254,0,1.016,0,0,0,1.016,0,3.048
958,2018,10,NWMA,0,0,0,0.762,0,1.524,1.778,0,3.556,8.89,0,17.78,2.159,0,4.318,0,0,0,0,0,0,2.667,0,5.334,3.048,0,6.096
939,2018,10,SE,0,0,0,0,0,0,1.3546666666666667,0.254,2.286,0.08466666666666667,0,0.254,2.032,0,3.81,0,0,0,0.254,0,0.762,0.16933333333333334,0,0.508,1.524,0,2.54
1009,2018,10,SLV,0,0,0,0,0,0,0.254,0,0.508,0.127,0,0.254,0.889,0,1.778,0,0,0,0,0,0,0,0,0,0,0,0
971,2018,10,SW,0.508,0,1.27,0,0,0,0.508,0.508,0.508,2.8786666666666667,0,6.35,1.778,1.016,3.048,0,0,0,0.42333333333333334,0,0.762,0.508,0,1.016,7.958666666666667,5.08,9.905999999999999
934,2018,11,EC,3.937,1.016,6.858,0,0,0,0,0,0,0.254,0,0.508,0,0,0,2.286,2.286,2.286,0.254,0,0.508,0.508,0.254,0.762,0,0,0
696,2018,11,NE,11.302,1.778,24.384,0,0,0,0,0,0,0.9525,0,2.032,0,0,0,2.667,1.778,4.064,5.206999999999999,4.826,5.587999999999999,0.254,0,1.016,0,0,0
959,2018,11,NWMA,2.54,0,5.08,0,0,0,0.762,0,1.524,1.778,0,3.556,8.89,0,17.78,2.159,0,4.318,0,0,0,0,0,0,2.667,0,5.334
940,2018,11,SE,4.826,0,7.874,0,0,0,0,0,0,1.3546666666666667,0.254,2.286,0.08466666666666667,0,0.254,2.032,0,3.81,0,0,0,0.254,0,0.762,0.16933333333333334,0,0.508
1010,2018,11,SLV,0,0,0,0,0,0,0,0,0,0.254,0,0.508,0.127,0,0.254,0.889,0,1.778,0,0,0,0,0,0,0,0,0
972,2018,11,SW,3.1326666666666667,2.794,3.302,0.508,0,1.27,0,0,0,0.508,0.508,0.508,2.8786666666666667,0,6.35,1.778,1.016,3.048,0,0,0,0.42333333333333334,0,0.762,0.508,0,1.016
935,2018,12,EC,2.667,1.524,3.81,3.937,1.016,6.858,0,0,0,0,0,0,0.254,0,0.508,0,0,0,2.286,2.286,2.286,0.254,0,0.508,0.508,0.254,0.762
697,2018,12,NE,2.9845,0,6.096,11.302,1.778,24.384,0,0,0,0,0,0,0.9525,0,2.032,0,0,0,2.667,1.778,4.064,5.206999999999999,4.826,5.587999999999999,0.254,0,1.016
960,2018,12,NWMA,4.57,0,9.14,2.54,0,5.08,0,0,0,0.762,0,1.524,1.778,0,3.556,8.89,0,17.78,2.159,0,4.318,0,0,0,0,0,0
941,2018,12,SE,1.27,0,3.81,4.826,0,7.874,0,0,0,0,0,0,1.3546666666666667,0.254,2.286,0.08466666666666667,0,0.254,2.032,0,3.81,0,0,0,0.254,0,0.762
1011,2018,12,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0.508,0.127,0,0.254,0.889,0,1.778,0,0,0,0,0,0
973,2018,12,SW,0.8466666666666667,0,1.524,3.1326666666666667,2.794,3.302,0.508,0,1.27,0,0,0,0.508,0.508,0.508,2.8786666666666667,0,6.35,1.778,1.016,3.048,0,0,0,0.42333333333333334,0,0.762
936,2018,13,EC,9.144,0.254,18.034,2.667,1.524,3.81,3.937,1.016,6.858,0,0,0,0,0,0,0.254,0,0.508,0,0,0,2.286,2.286,2.286,0.254,0,0.508
698,2018,13,NE,3.8735,1.27,7.112,2.9845,0,6.096,11.302,1.778,24.384,0,0,0,0,0,0,0.9525,0,2.032,0,0,0,2.667,1.778,4.064,5.206999999999999,4.826,5.587999999999999
961,2018,13,NWMA,0,0,0,4.57,0,9.14,2.54,0,5.08,0,0,0,0.762,0,1.524,1.778,0,3.556,8.89,0,17.78,2.159,0,4.318,0,0,0
942,2018,13,SE,7.874,2.794,13.716,1.27,0,3.81,4.826,0,7.874,0,0,0,0,0,0,1.3546666666666667,0.254,2.286,0.08466666666666667,0,0.254,2.032,0,3.81,0,0,0
1012,2018,13,SLV,1.397,0,2.794,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0.508,0.127,0,0.254,0.889,0,1.778,0,0,0
974,2018,13,SW,0,0,0,0.8466666666666667,0,1.524,3.1326666666666667,2.794,3.302,0.508,0,1.27,0,0,0,0.508,0.508,0.508,2.8786666666666667,0,6.35,1.778,1.016,3.048,0,0,0
937,2018,14,EC,2.286,2.286,2.286,9.144,0.254,18.034,2.667,1.524,3.81,3.937,1.016,6.858,0,0,0,0,0,0,0.254,0,0.508,0,0,0,2.286,2.286,2.286
699,2018,14,NE,0.889,0.508,1.778,3.8735,1.27,7.112,2.9845,0,6.096,11.302,1.778,24.384,0,0,0,0,0,0,0.9525,0,2.032,0,0,0,2.667,1.778,4.064
962,2018,14,NWMA,8.13,0,16.26,0,0,0,4.57,0,9.14,2.54,0,5.08,0,0,0,0.762,0,1.524,1.778,0,3.556,8.89,0,17.78,2.159,0,4.318
943,2018,14,SE,1.6086666666666667,0.508,2.286,7.874,2.794,13.716,1.27,0,3.81,4.826,0,7.874,0,0,0,0,0,0,1.3546666666666667,0.254,2.286,0.08466666666666667,0,0.254,2.032,0,3.81
1013,2018,14,SLV,0.635,0,1.27,1.397,0,2.794,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0.508,0.127,0,0.254,0.889,0,1.778
975,2018,14,SW,12.868666666666666,7.8740000000000006,17.016,0,0,0,0.8466666666666667,0,1.524,3.1326666666666667,2.794,3.302,0.508,0,1.27,0,0,0,0.508,0.508,0.508,2.8786666666666667,0,6.35,1.778,1.016,3.048
938,2018,15,EC,1.651,1.27,2.032,2.286,2.286,2.286,9.144,0.254,18.034,2.667,1.524,3.81,3.937,1.016,6.858,0,0,0,0,0,0,0.254,0,0.508,0,0,0
700,2018,15,NE,6.0954999999999995,3.302,12.443999999999999,0.889,0.508,1.778,3.8735,1.27,7.112,2.9845,0,6.096,11.302,1.778,24.384,0,0,0,0,0,0,0.9525,0,2.032,0,0,0
963,2018,15,NWMA,0,0,0,8.13,0,16.26,0,0,0,4.57,0,9.14,2.54,0,5.08,0,0,0,0.762,0,1.524,1.778,0,3.556,8.89,0,17.78
944,2018,15,SE,5.7586666666666675,3.556,10.164000000000001,1.6086666666666667,0.508,2.286,7.874,2.794,13.716,1.27,0,3.81,4.826,0,7.874,0,0,0,0,0,0,1.3546666666666667,0.254,2.286,0.08466666666666667,0,0.254
1014,2018,15,SLV,0,0,0,0.635,0,1.27,1.397,0,2.794,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0.508,0.127,0,0.254
976,2018,15,SW,0,0,0,12.868666666666666,7.8740000000000006,17.016,0,0,0,0.8466666666666667,0,1.524,3.1326666666666667,2.794,3.302,0.508,0,1.27,0,0,0,0.508,0.508,0.508,2.8786666666666667,0,6.35
939,2018,16,EC,6.096,5.334,6.8580000000000005,1.651,1.27,2.032,2.286,2.286,2.286,9.144,0.254,18.034,2.667,1.524,3.81,3.937,1.016,6.858,0,0,0,0,0,0,0.254,0,0.508
701,2018,16,NE,11.0485,8.636,15.238000000000001,6.0954999999999995,3.302,12.443999999999999,0.889,0.508,1.778,3.8735,1.27,7.112,2.9845,0,6.096,11.302,1.778,24.384,0,0,0,0,0,0,0.9525,0,2.032
964,2018,16,NWMA,0.381,0,0.762,0,0,0,8.13,0,16.26,0,0,0,4.57,0,9.14,2.54,0,5.08,0,0,0,0.762,0,1.524,1.778,0,3.556
945,2018,16,SE,5.163333333333333,0.254,13.457999999999998,5.7586666666666675,3.556,10.164000000000001,1.6086666666666667,0.508,2.286,7.874,2.794,13.716,1.27,0,3.81,4.826,0,7.874,0,0,0,0,0,0,1.3546666666666667,0.254,2.286
1015,2018,16,SLV,0.508,0,1.016,0,0,0,0.635,0,1.27,1.397,0,2.794,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0.508
977,2018,16,SW,0,0,0,0,0,0,12.868666666666666,7.8740000000000006,17.016,0,0,0,0.8466666666666667,0,1.524,3.1326666666666667,2.794,3.302,0.508,0,1.27,0,0,0,0.508,0.508,0.508
940,2018,17,EC,4.572,0.254,8.89,6.096,5.334,6.8580000000000005,1.651,1.27,2.032,2.286,2.286,2.286,9.144,0.254,18.034,2.667,1.524,3.81,3.937,1.016,6.858,0,0,0,0,0,0
702,2018,17,NE,2.2225,0.508,6.35,11.0485,8.636,15.238000000000001,6.0954999999999995,3.302,12.443999999999999,0.889,0.508,1.778,3.8735,1.27,7.112,2.9845,0,6.096,11.302,1.778,24.384,0,0,0,0,0,0
965,2018,17,NWMA,0,0,0,0.381,0,0.762,0,0,0,8.13,0,16.26,0,0,0,4.57,0,9.14,2.54,0,5.08,0,0,0,0.762,0,1.524
946,2018,17,SE,5.335333333333334,2.032,9.91,5.163333333333333,0.254,13.457999999999998,5.7586666666666675,3.556,10.164000000000001,1.6086666666666667,0.508,2.286,7.874,2.794,13.716,1.27,0,3.81,4.826,0,7.874,0,0,0,0,0,0
1016,2018,17,SLV,0,0,0,0.508,0,1.016,0,0,0,0.635,0,1.27,1.397,0,2.794,0,0,0,0,0,0,0,0,0,0,0,0
978,2018,17,SW,0.16933333333333334,0,0.508,0,0,0,0,0,0,12.868666666666666,7.8740000000000006,17.016,0,0,0,0.8466666666666667,0,1.524,3.1326666666666667,2.794,3.302,0.508,0,1.27,0,0,0
941,2018,18,EC,10.795,1.27,20.32,4.572,0.254,8.89,6.096,5.334,6.8580000000000005,1.651,1.27,2.032,2.286,2.286,2.286,9.144,0.254,18.034,2.667,1.524,3.81,3.937,1.016,6.858,0,0,0
703,2018,18,NE,47.753,31.494000000000003,61.217999999999996,2.2225,0.508,6.35,11.0485,8.636,15.238000000000001,6.0954999999999995,3.302,12.443999999999999,0.889,0.508,1.778,3.8735,1.27,7.112,2.9845,0,6.096,11.302,1.778,24.384,0,0,0
966,2018,18,NWMA,0.889,0,1.778,0,0,0,0.381,0,0.762,0,0,0,8.13,0,16.26,0,0,0,4.57,0,9.14,2.54,0,5.08,0,0,0
947,2018,18,SE,0,0,0,5.335333333333334,2.032,9.91,5.163333333333333,0.254,13.457999999999998,5.7586666666666675,3.556,10.164000000000001,1.6086666666666667,0.508,2.286,7.874,2.794,13.716,1.27,0,3.81,4.826,0,7.874,0,0,0
633,2018,18,SLV,0,0,0,0.127,0,0.254,2.7939999999999996,0.254,5.334,0,0,0,7.364000000000001,4.8260000000000005,9.902000000000001,3.683,1.524,5.842,7.238,6.096,8.38,0.254,0,0.508,1.143,0,2.286
979,2018,18,SW,14.395999999999999,9.148,20.323999999999998,0.16933333333333334,0,0.508,0,0,0,0,0,0,12.868666666666666,7.8740000000000006,17.016,0,0,0,0.8466666666666667,0,1.524,3.1326666666666667,2.794,3.302,0.508,0,1.27
942,2018,19,EC,3.8100000000000005,1.778,5.8420000000000005,10.795,1.27,20.32,4.572,0.254,8.89,6.096,5.334,6.8580000000000005,1.651,1.27,2.032,2.286,2.286,2.286,9.144,0.254,18.034,2.667,1.524,3.81,3.937,1.016,6.858
704,2018,19,NE,10.159,2.286,27.936,47.753,31.494000000000003,61.217999999999996,2.2225,0.508,6.35,11.0485,8.636,15.238000000000001,6.0954999999999995,3.302,12.443999999999999,0.889,0.508,1.778,3.8735,1.27,7.112,2.9845,0,6.096,11.302,1.778,24.384
967,2018,19,NWMA,0,0,0,0.889,0,1.778,0,0,0,0.381,0,0.762,0,0,0,8.13,0,16.26,0,0,0,4.57,0,9.14,2.54,0,5.08
948,2018,19,SE,0.08466666666666667,0,0.254,0,0,0,5.335333333333334,2.032,9.91,5.163333333333333,0.254,13.457999999999998,5.7586666666666675,3.556,10.164000000000001,1.6086666666666667,0.508,2.286,7.874,2.794,13.716,1.27,0,3.81,4.826,0,7.874
634,2018,19,SLV,0,0,0,0,0,0,0.127,0,0.254,2.7939999999999996,0.254,5.334,0,0,0,7.364000000000001,4.8260000000000005,9.902000000000001,3.683,1.524,5.842,7.238,6.096,8.38,0.254,0,0.508
980,2018,19,SW,0,0,0,14.395999999999999,9.148,20.323999999999998,0.16933333333333334,0,0.508,0,0,0,0,0,0,12.868666666666666,7.8740000000000006,17.016,0,0,0,0.8466666666666667,0,1.524,3.1326666666666667,2.794,3.302
943,2018,20,EC,32.766999999999996,28.96,36.574,3.8100000000000005,1.778,5.8420000000000005,10.795,1.27,20.32,4.572,0.254,8.89,6.096,5.334,6.8580000000000005,1.651,1.27,2.032,2.286,2.286,2.286,9.144,0.254,18.034,2.667,1.524,3.81
705,2018,20,NE,39.564,13.969999999999999,78.492,10.159,2.286,27.936,47.753,31.494000000000003,61.217999999999996,2.2225,0.508,6.35,11.0485,8.636,15.238000000000001,6.0954999999999995,3.302,12.443999999999999,0.889,0.508,1.778,3.8735,1.27,7.112,2.9845,0,6.096
968,2018,20,NWMA,0,0,0,0,0,0,0.889,0,1.778,0,0,0,0.381,0,0.762,0,0,0,8.13,0,16.26,0,0,0,4.57,0,9.14
949,2018,20,SE,10.583333333333334,0,22.86,0.08466666666666667,0,0.254,0,0,0,5.335333333333334,2.032,9.91,5.163333333333333,0.254,13.457999999999998,5.7586666666666675,3.556,10.164000000000001,1.6086666666666667,0.508,2.286,7.874,2.794,13.716,1.27,0,3.81
635,2018,20,SLV,0.381,0.254,0.508,0,0,0,0,0,0,0.127,0,0.254,2.7939999999999996,0.254,5.334,0,0,0,7.364000000000001,4.8260000000000005,9.902000000000001,3.683,1.524,5.842,7.238,6.096,8.38
981,2018,20,SW,0,0,0,0,0,0,14.395999999999999,9.148,20.323999999999998,0.16933333333333334,0,0.508,0,0,0,0,0,0,12.868666666666666,7.8740000000000006,17.016,0,0,0,0.8466666666666667,0,1.524
944,2018,21,EC,0.381,0.254,0.508,32.766999999999996,28.96,36.574,3.8100000000000005,1.778,5.8420000000000005,10.795,1.27,20.32,4.572,0.254,8.89,6.096,5.334,6.8580000000000005,1.651,1.27,2.032,2.286,2.286,2.286,9.144,0.254,18.034
706,2018,21,NE,5.588,1.016,14.732000000000001,39.564,13.969999999999999,78.492,10.159,2.286,27.936,47.753,31.494000000000003,61.217999999999996,2.2225,0.508,6.35,11.0485,8.636,15.238000000000001,6.0954999999999995,3.302,12.443999999999999,0.889,0.508,1.778,3.8735,1.27,7.112
969,2018,21,NWMA,0.127,0,0.254,0,0,0,0,0,0,0.889,0,1.778,0,0,0,0.381,0,0.762,0,0,0,8.13,0,16.26,0,0,0
950,2018,21,SE,0.762,0,1.27,10.583333333333334,0,22.86,0.08466666666666667,0,0.254,0,0,0,5.335333333333334,2.032,9.91,5.163333333333333,0.254,13.457999999999998,5.7586666666666675,3.556,10.164000000000001,1.6086666666666667,0.508,2.286,7.874,2.794,13.716
636,2018,21,SLV,2.4130000000000003,0.762,4.064,0.381,0.254,0.508,0,0,0,0,0,0,0.127,0,0.254,2.7939999999999996,0.254,5.334,0,0,0,7.364000000000001,4.8260000000000005,9.902000000000001,3.683,1.524,5.842
982,2018,21,SW,0.6773333333333333,0,1.27,0,0,0,0,0,0,14.395999999999999,9.148,20.323999999999998,0.16933333333333334,0,0.508,0,0,0,0,0,0,12.868666666666666,7.8740000000000006,17.016,0,0,0
945,2018,22,EC,20.572,0.762,40.382,0.381,0.254,0.508,32.766999999999996,28.96,36.574,3.8100000000000005,1.778,5.8420000000000005,10.795,1.27,20.32,4.572,0.254,8.89,6.096,5.334,6.8580000000000005,1.651,1.27,2.032,2.286,2.286,2.286
707,2018,22,NE,13.398,2.794,34.546,5.588,1.016,14.732000000000001,39.564,13.969999999999999,78.492,10.159,2.286,27.936,47.753,31.494000000000003,61.217999999999996,2.2225,0.508,6.35,11.0485,8.636,15.238000000000001,6.0954999999999995,3.302,12.443999999999999,0.889,0.508,1.778
970,2018,22,NWMA,0,0,0,0.127,0,0.254,0,0,0,0,0,0,0.889,0,1.778,0,0,0,0.381,0,0.762,0,0,0,8.13,0,16.26
951,2018,22,SE,0.762,0,2.032,0.762,0,1.27,10.583333333333334,0,22.86,0.08466666666666667,0,0.254,0,0,0,5.335333333333334,2.032,9.91,5.163333333333333,0.254,13.457999999999998,5.7586666666666675,3.556,10.164000000000001,1.6086666666666667,0.508,2.286
637,2018,22,SLV,14.856,11.68,18.032,2.4130000000000003,0.762,4.064,0.381,0.254,0.508,0,0,0,0,0,0,0.127,0,0.254,2.7939999999999996,0.254,5.334,0,0,0,7.364000000000001,4.8260000000000005,9.902000000000001
983,2018,22,SW,0.9313333333333333,0.508,1.778,0.6773333333333333,0,1.27,0,0,0,0,0,0,14.395999999999999,9.148,20.323999999999998,0.16933333333333334,0,0.508,0,0,0,0,0,0,12.868666666666666,7.8740000000000006,17.016
946,2018,23,EC,3.556,0.762,6.35,20.572,0.762,40.382,0.381,0.254,0.508,32.766999999999996,28.96,36.574,3.8100000000000005,1.778,5.8420000000000005,10.795,1.27,20.32,4.572,0.254,8.89,6.096,5.334,6.8580000000000005,1.651,1.27,2.032
708,2018,23,NE,21.139,0,81,13.398,2.794,34.546,5.588,1.016,14.732000000000001,39.564,13.969999999999999,78.492,10.159,2.286,27.936,47.753,31.494000000000003,61.217999999999996,2.2225,0.508,6.35,11.0485,8.636,15.238000000000001,6.0954999999999995,3.302,12.443999999999999
971,2018,23,NWMA,0,0,0,0,0,0,0.127,0,0.254,0,0,0,0,0,0,0.889,0,1.778,0,0,0,0.381,0,0.762,0,0,0
952,2018,23,SE,0.08466666666666667,0,0.254,0.762,0,2.032,0.762,0,1.27,10.583333333333334,0,22.86,0.08466666666666667,0,0.254,0,0,0,5.335333333333334,2.032,9.91,5.163333333333333,0.254,13.457999999999998,5.7586666666666675,3.556,10.164000000000001
638,2018,23,SLV,0.254,0.254,0.254,14.856,11.68,18.032,2.4130000000000003,0.762,4.064,0.381,0.254,0.508,0,0,0,0,0,0,0.127,0,0.254,2.7939999999999996,0.254,5.334,0,0,0
984,2018,23,SW,0,0,0,0.9313333333333333,0.508,1.778,0.6773333333333333,0,1.27,0,0,0,0,0,0,14.395999999999999,9.148,20.323999999999998,0.16933333333333334,0,0.508,0,0,0,0,0,0
947,2018,24,EC,8.765,2.54,14.99,3.556,0.762,6.35,20.572,0.762,40.382,0.381,0.254,0.508,32.766999999999996,28.96,36.574,3.8100000000000005,1.778,5.8420000000000005,10.795,1.27,20.32,4.572,0.254,8.89,6.096,5.334,6.8580000000000005
709,2018,24,NE,11.4315,0.762,27.18,21.139,0,81,13.398,2.794,34.546,5.588,1.016,14.732000000000001,39.564,13.969999999999999,78.492,10.159,2.286,27.936,47.753,31.494000000000003,61.217999999999996,2.2225,0.508,6.35,11.0485,8.636,15.238000000000001
972,2018,24,NWMA,4.064,0,8.128,0,0,0,0,0,0,0.127,0,0.254,0,0,0,0,0,0,0.889,0,1.778,0,0,0,0.381,0,0.762
953,2018,24,SE,2.032,0,5.08,0.08466666666666667,0,0.254,0.762,0,2.032,0.762,0,1.27,10.583333333333334,0,22.86,0.08466666666666667,0,0.254,0,0,0,5.335333333333334,2.032,9.91,5.163333333333333,0.254,13.457999999999998
